V1,V2,Gene1,Gene2
P30154,Q5FBB7,PPP2R1B,SGO1
P17542,P25791,TAL1,LMO2
O75821,O95831,EIF3G,AIFM1
P17542,Q96ST3,TAL1,SIN3A
P39687,P46821,ANP32A,MAP1B
P23760,P28360,PAX3,MSX1
O95793,P46821,STAU1,MAP1B
O00159,Q9NYV6,MYO1C,RRN3
O15519,P55212,CFLAR,CASP6
P05060,Q16635,CHGB,TAZ
P52798,P54756,EFNA4,EPHA5
P23258,P68363,TUBG1,TUBA1B
O95630,P13196,STAMBP,ALAS1
P20226,P28360,TBP,MSX1
P14859,P28360,POU2F1,MSX1
P28360,P61956,MSX1,SUMO2
P28360,P49802,MSX1,RGS7
Q05513,Q96IZ0,PRKCZ,PAWR
Q9BX70,Q9C035,BTBD2,TRIM5
P18669,Q99569,PGAM1,PKP4
O76094,P55212,SRP72,CASP6
P28749,Q13573,RBL1,SNW1
P17542,Q09472,TAL1,EP300
P15923,Q09472,TCF3,EP300
O60682,P15923,MSC,TCF3
Q8WWV3,Q9NQC3,RTN4IP1,RTN4
P15173,P15923,MYOG,TCF3
P43146,Q00169,DCC,PITPNA
P36543,Q07889,ATP6V1E1,SOS1
O15342,P36543,ATP6V0E1,ATP6V1E1
A0A024R883,P36543,ATP6V1G1,ATP6V1E1
P46821,P63167,MAP1B,DYNLL1
P23258,P68371,TUBG1,TUBB4B
P52272,Q9BQ04,HNRNPM,RBM4B
P09326,P29692,CD48,EEF1D
P08754,P09326,GNAI3,CD48
P09326,Q8TDN6,CD48,BRIX1
P49810,P55212,PSEN2,CASP6
P55212,Q14790,CASP6,CASP8
P08047,P28749,SP1,RBL1
P08047,P17542,SP1,TAL1
P42574,P55212,CASP3,CASP6
O95831,Q8NC60,AIFM1,NOA1
O14745,P36543,SLC9A3R1,ATP6V1E1
A0A024QZJ8,P30154,CDC2,PPP2R1B
O14576,O95793,DYNC1I1,STAU1
P02545,P55212,LMNA,CASP6
P20700,P55212,LMNB1,CASP6
A0A024RDV3,P55212,RB1,CASP6
P09326,Q9BZW8,CD48,CD244
O95831,P42574,AIFM1,CASP3
A0A024QZA8,P52798,EPHA2,EFNA4
P13639,P30154,EEF2,PPP2R1B
Q14201,Q8N9N5,BTG3,BANP
A0A024R2C4,Q9NQC3,BCL2,RTN4
O95831,Q9Y3Q8,AIFM1,TSC22D4
A0A024R145,P36543,ALDOB,ATP6V1E1
P36543,Q9Y4K3,ATP6V1E1,TRAF6
O95670,P36543,ATP6V1G2,ATP6V1E1
A0A024R7X3,P36543,ATP6V1H,ATP6V1E1
A0A0A0MR45,P55210,CAST,CASP7
O95684,P30154,FGFR1OP,PPP2R1B
P28749,P33993,RBL1,MCM7
P27694,P43351,RPA1,RAD52
P45983,P46821,MAPK8,MAP1B
P18074,P43351,ERCC2,RAD52
P17542,Q12873,TAL1,CHD3
C7S316,P51787,KCNE1,KCNQ1
P68366,Q9NQC3,TUBA4A,RTN4
P51787,Q99996,KCNQ1,AKAP9
Q13761,Q92769,RUNX3,HDAC2
Q14194,Q9BTT6,CRMP1,LRRC1
Q12934,Q13515,BFSP1,BFSP2
P17542,Q86XI2,TAL1,NCAPG2
K9JA46,P09936,EL52,UCHL1
P09936,Q15843,UCHL1,NEDD8
P09936,P62987,UCHL1,UBA52
A0A024R5Z8,P30154,RAB11A,PPP2R1B
P30533,Q9NQC3,LRPAP1,RTN4
O00238,O43541,BMPR1B,SMAD6
Q12959,Q9BTT6,DLG1,LRRC1
P25205,P43351,MCM3,RAD52
A0A024R8E2,P43351,ABL1,RAD52
A0A024R3Z2,P43351,SUMO1,RAD52
P42677,Q9UHY7,RPS27,ENOPH1
A0A024R0R9,Q9NQC3,NAPA,RTN4
P28749,P78396,RBL1,CCNA1
P08069,P17936,IGF1R,IGFBP3
A0A024R9Z8,O00268,AHR,TAF4
P08069,P40763,IGF1R,STAT3
A7UKX8,P08069,MDM2,IGF1R
P08069,P23458,IGF1R,JAK1
P05019,P08069,IGF1,IGF1R
P08069,P22681,IGF1R,CBL
P08069,P27986,IGF1R,PIK3R1
P08069,Q13322,IGF1R,GRB10
O15524,P08069,SOCS1,IGF1R
P08069,P62258,IGF1R,YWHAE
A0A024R7I1,P08069,GIPC1,IGF1R
P08069,Q9NZN5,IGF1R,ARHGEF12
A0A024RBD2,P08069,SOCS2,IGF1R
P08069,Q9P104,IGF1R,DOK5
P38159,Q14011,RBMX,CIRBP
Q99626,Q9BWD1,CDX2,ACAT2
P78352,Q9BTT6,DLG4,LRRC1
P28749,Q7L2E3,RBL1,DHX30
P05165,P05166,PCCA,PCCB
P62258,Q16635,YWHAE,TAZ
A0A024R8H5,Q8N9N5,TRAF2,BANP
P04637,Q8N9N5,TP53,BANP
O60260,Q9BT88,PRKN,SYT11
P19525,P55210,EIF2AK2,CASP7
P55210,Q13489,CASP7,BIRC3
P19438,P55210,TNFRSF1A,CASP7
P08670,P55210,VIM,CASP7
P55210,Q06609,CASP7,RAD51
P07948,P55210,LYN,CASP7
P08311,P55210,CTSG,CASP7
P55210,Q05513,CASP7,PRKCZ
A0A024RAY2,P55210,KRT18,CASP7
P11021,P55210,HSPA5,CASP7
P20936,P55210,RASA1,CASP7
A0A024R682,P55210,MAX,CASP7
A0A024RD16,P55210,SRF,CASP7
A0A024R4H5,P55210,DFFA,CASP7
A4D2P0,P55210,RAC1,CASP7
P55210,Q9UBF6,CASP7,RNF7
A0A024R2U5,P55210,GORASP1,CASP7
P55210,Q5U0E6,CASP7,STK24
O95155,P55210,UBE4B,CASP7
O00295,Q01844,TULP2,EWSR1
O15123,Q15389,ANGPT2,ANGPT1
P46821,Q9GZY0,MAP1B,NXF2; NXF2B
P45985,P52798,MAP2K4,EFNA4
P26641,Q14527,EEF1G,HLTF
A0A024QZ90,P57060,DDX19B,RWDD2B
Q9NRM6,Q9Y4K3,IL17RB,TRAF6
P51787,Q9Y4K3,KCNQ1,TRAF6
P09936,P46527,UCHL1,CDKN1B
P57721,Q9UKA9,PCBP3,PTBP2
P28749,Q86Y97,RBL1,KMT5C
P17542,Q92831,TAL1,KAT2B
O15085,P46821,ARHGEF11,MAP1B
O43541,Q13950,SMAD6,RUNX2
A0A024RAY1,Q96CS7,ATF7IP,PLEKHB2
P24864,P28749,CCNE1,RBL1
A0A024R3Z2,P28360,SUMO1,MSX1
Q93009,Q9ULU4,USP7,ZMYND8
O75925,P28360,PIAS1,MSX1
Q08999,Q9HAW0,RBL2,BRF2
P19634,Q96BS2,SLC9A1,TESC
O95256,P09326,IL18RAP,CD48
Q9H8Y8,Q9NXV2,GORASP2,KCTD5
A0A024R7R0,Q15406,RAP80,NR6A1
P10244,P28749,MYBL2,RBL1
O75095,Q13361,MEGF6,MFAP5
P46821,Q9Y3F4,MAP1B,STRAP
O43541,Q9Y3F4,SMAD6,STRAP
P23258,Q9UGJ1,TUBG1,TUBGCP4
P35556,Q13361,FBN2,MFAP5
P08069,P46109,IGF1R,CRKL
O00268,P52655,TAF4,GTF2A1
O00268,Q16514,TAF4,TAF12
P52272,Q99698,HNRNPM,LYST
O00268,Q15545,TAF4,TAF7
O43541,Q15750,SMAD6,TAB1
P19634,P31946,SLC9A1,YWHAB
P18669,P49703,PGAM1,ARL4D
O43541,P31273,SMAD6,HOXC8
Q9ULL4,Q9Y2F9,PLXNB3,BTBD3
A8K5I0,O95831,HSPA1B,AIFM1
Q7Z6G3,Q96HA8,NECAB2,WDYHV1
O95197,Q9NQC3,RTN3,RTN4
P25685,Q9UNE7,DNAJB1,STUB1
P16278,P25685,GLB1,DNAJB1
P00441,P25685,SOD1,DNAJB1
A0A024R9N2,P25685,FANCC,DNAJB1
G4XH65,Q14151,ESR1,SAFB2
O60504,Q14151,SORBS3,SAFB2
P08069,Q7Z3Y8,IGF1R,KRT27
O14576,Q9NP97,DYNC1I1,DYNLRB1
O00268,Q15544,TAF4,TAF11
P17542,Q9Y295,TAL1,DRG1
P15923,P55036,TCF3,PSMD4
A0A024RBL3,P55212,NUAK1,CASP6
P09936,P13473,UCHL1,LAMP2
O14576,Q96FJ2,DYNC1I1,DYNLL2
Q14204,Q9GZM8,DYNC1H1,NDEL1
O75381,P40855,PEX14,PEX19
O75381,Q13547,PEX14,HDAC1
O75381,P50542,PEX14,PEX5
O00628,O75381,PEX7,PEX14
A8K3E0,O75381,NFE2,PEX14
A0A024R9F1,O75381,ZHX1,PEX14
Q07912,Q969R8,TNK2,ITFG2
O43541,P36897,SMAD6,TGFBR1
O43172,P36897,PRPF4,TGFBR1
P23258,P49023,TUBG1,PXN
P46821,P60709,MAP1B,ACTB
P15927,P43351,RPA2,RAD52
P43351,P63279,RAD52,UBE2I
A5H1P5,P51787,KCNE4,KCNQ1
O43541,Q15797,SMAD6,SMAD1
P01344,P08069,IGF2,IGF1R
P15923,Q6GYQ0,TCF3,RALGAPA1
P31930,Q9NQC3,UQCRC1,RTN4
P15924,P55212,DSP,CASP6
P68400,Q9BWD1,CSNK2A1,ACAT2
Q13761,Q9HAU4,RUNX3,SMURF2
O43541,Q9HAU4,SMAD6,SMURF2
P28749,Q15329,RBL1,E2F5
A0A024R5E8,P19404,HTATIP,NDUFV2
P18627,Q03701,LAG3,CEBPZ
Q96C92,Q9Y2X7,SDCCAG3,GIT1
P42575,P55210,CASP2,CASP7
P55210,Q02078,CASP7,MEF2A
P55210,Q14814,CASP7,MEF2D
P49810,P55210,PSEN2,CASP7
P55210,Q13490,CASP7,BIRC2
P06454,P55210,PTMA,CASP7
A0A024RAE4,P55210,CDC42,CASP7
A0A024RDV3,P55210,RB1,CASP7
P55210,P98170,CASP7,XIAP
P10144,P55210,GZMB,CASP7
P15924,P55210,DSP,CASP7
P49768,P55210,PSEN1,CASP7
P55210,Q92851,CASP7,CASP10
P46934,P55210,NEDD4,CASP7
P55210,Q08378,CASP7,GOLGA3
O15392,P55210,BIRC5,CASP7
O15519,P55210,CFLAR,CASP7
P55210,P61289,CASP7,PSME3
A0A024R9J0,P55210,RAD21,CASP7
P55210,Q14203,CASP7,DCTN1
P55210,Q9HAW4,CASP7,CLSPN
P20160,P33981,AZU1,TTK
O95613,P23258,PCNT,TUBG1
P28476,P46821,GABRR2,MAP1B
A0A024R8F4,Q9HAW0,SNAPC4,BRF2
P20226,Q9HAW0,TBP,BRF2
Q9P2R6,Q9ULU4,RERE,ZMYND8
P15923,P52945,TCF3,PDX1
P14921,P17542,ETS1,TAL1
P02489,Q96HA8,CRYAA,WDYHV1
Q13023,Q96CV9,AKAP6,OPTN
O95273,Q9P015,CCNDBP1,MRPL15
O15260,Q13530,SURF4,SERINC3
Q86Y56,Q9HAW0,DNAAF5,BRF2
P34931,Q92844,HSPA1L,TANK
A0A024R162,Q8NFG4,HEMGN,FLCN
P55212,Q676U5,CASP6,ATG16L1
Q14204,Q9NRI5,DYNC1H1,DISC1
P48729,Q9BT88,CSNK1A1,SYT11
P17600,P37840,SYN1,SNCA
A0A024QZ47,Q9BT88,APPBP2,SYT11
Q9BT88,Q9NQ11,SYT11,ATP13A2
Q8N9N5,Q9P0T4,BANP,ZNF581
O95379,Q8NBZ0,TNFAIP8,INO80E
Q07955,Q13151,SRSF1,HNRNPA0
O00159,Q9P2S5,MYO1C,WRAP73
O15530,Q00005,PDPK1,PPP2R2B
Q13404,Q9C035,UBE2V1,TRIM5
A0A024RA90,Q9C035,UBE2D4,TRIM5
O43172,P56134,PRPF4,ATP5J2
Q5TZA2,Q8N8N0,CROCC,RNF152
Q13137,Q9UKA9,CALCOCO2,PTBP2
O60784,Q9UKA9,TOM1,PTBP2
Q9BWF3,Q9UKA9,RBM4,PTBP2
Q07666,Q9UKA9,KHDRBS1,PTBP2
P61088,Q9C035,UBE2N,TRIM5
Q8IYR0,Q8N9N5,CFAP206,BANP
P34931,Q13077,HSPA1L,TRAF1
A0A024RD33,P49763,VEGF,PGF
A0A024RBN1,Q9NQC3,PRKAB1,RTN4
P55212,Q12873,CASP6,CHD3
Q14527,Q9Y5J5,HLTF,PHLDA3
P45877,Q8N9N5,PPIC,BANP
O95947,Q99873,TBX6,PRMT1
A0A024RCN6,Q9UBN6,VARS,TNFRSF10D
P11586,Q9UBN6,MTHFD1,TNFRSF10D
P12268,Q9UBN6,IMPDH2,TNFRSF10D
P52272,Q9UBN6,HNRNPM,TNFRSF10D
Q13263,Q9UBN6,TRIM28,TNFRSF10D
Q9UBN6,Q9Y266,TNFRSF10D,NUDC
Q8IUC4,Q9UBN6,RHPN2,TNFRSF10D
Q08211,Q9UBN6,DHX9,TNFRSF10D
A0A024R1K8,Q9UBN6,SF3A1,TNFRSF10D
P49903,Q9UBN6,SEPHS1,TNFRSF10D
P35580,Q9UBN6,MYH10,TNFRSF10D
O75083,Q9UBN6,WDR1,TNFRSF10D
Q9HAV4,Q9UBN6,XPO5,TNFRSF10D
Q15393,Q9UBN6,SF3B3,TNFRSF10D
P14868,Q9UBN6,DARS,TNFRSF10D
P13797,Q9UBN6,PLS3,TNFRSF10D
Q13310,Q9UBN6,PABPC4,TNFRSF10D
A0A024R1T9,Q9UBN6,ACLY,TNFRSF10D
E5KNY5,Q9UBN6,LRPPRC,TNFRSF10D
A0A024RC65,Q9UBN6,IQGAP1,TNFRSF10D
Q09028,Q9UBN6,RBBP4,TNFRSF10D
Q8WUM4,Q9UBN6,PDCD6IP,TNFRSF10D
P27797,Q9UBN6,CALR,TNFRSF10D
P15170,Q9UBN6,GSPT1,TNFRSF10D
P62191,Q9UBN6,PSMC1,TNFRSF10D
P45974,Q9UBN6,USP5,TNFRSF10D
P50591,Q9UBN6,TNFSF10,TNFRSF10D
A0A024RE22,Q7Z434,KCNIP3,MAVS
Q14011,Q15428,CIRBP,SF3A2
D3DR86,P34931,NFKB2,HSPA1L
D3DR86,P30154,NFKB2,PPP2R1B
O95831,P20333,AIFM1,TNFRSF1B
P21359,Q14204,NF1,DYNC1H1
P34931,Q99558,HSPA1L,MAP3K14
P23258,Q9NRI5,TUBG1,DISC1
P23258,P49841,TUBG1,GSK3B
P23258,Q53EZ4,TUBG1,CEP55
O95947,Q6P1W5,TBX6,C1orf94
O14980,P18754,XPO1,RCC1
P18754,P48729,RCC1,CSNK1A1
O75815,P18754,BCAR3,RCC1
P18754,Q9Y4K3,RCC1,TRAF6
P18754,P62826,RCC1,RAN
P18754,P51693,RCC1,APLP1
P18754,Q5T3J3,RCC1,LRIF1
P18754,Q99832,RCC1,CCT7
A0A024RAX7,P18754,CSAD,RCC1
O95865,P18754,DDAH2,RCC1
P18754,P62879,RCC1,GNB2
P18754,P55084,RCC1,HADHB
P11177,P18754,PDHB,RCC1
P18754,P27694,RCC1,RPA1
P18754,Q04724,RCC1,TLE1
K7PPA8,P18754,TP53,RCC1
P18754,Q13509,RCC1,TUBB3
P18754,Q13432,RCC1,UNC119
O75533,Q9HAW0,SF3B1,BRF2
O43741,Q9NXV2,PRKAB2,KCTD5
O43741,Q8N9N5,PRKAB2,BANP
A0A024RBB6,P37840,CDK4,SNCA
Q17RD7,Q9NQC3,SYT16,RTN4
Q13064,Q9C035,MKRN3,TRIM5
Q53G59,Q96HA8,KLHL12,WDYHV1
O00264,P22392,PGRMC1,NME2
P22392,Q9NQC3,NME2,RTN4
O43541,P62942,SMAD6,FKBP1A
A0A024R7W9,P09936,COPS5,UCHL1
C7S316,P51787,KCNE1,KCNQ1
P60410,Q9Y5Y7,KRTAP10-8,LYVE1
P26368,Q13151,U2AF2,HNRNPA0
A0A024R5Y1,Q9NQC3,SPG21,RTN4
Q14527,Q9H832,HLTF,UBE2Z
P02795,Q8TE69,MT2A,CXorf40A
O00159,P22087,MYO1C,FBL
Q14011,Q15415,CIRBP,RBMY1J; RBMY1F
P46821,P62136,MAP1B,PPP1CA
O00295,P50222,TULP2,MEOX2
O75489,P12544,NDUFS3,GZMA
P23284,Q8N9N5,PPIB,BANP
A0A024R1N4,P18669,XRCC6,PGAM1
Q15654,Q9NXV2,TRIP6,KCTD5
Q9HAW0,Q9Y3T9,BRF2,NOC2L
Q9NQC3,Q9Y5P4,RTN4,COL4A3BP
P55072,Q96HA8,VCP,WDYHV1
A0A024RCY2,Q96HA8,MDFI,WDYHV1
Q96HA8,Q9UL45,WDYHV1,BLOC1S6
P61457,Q96HA8,PCBD1,WDYHV1
P38432,Q96HA8,COIL,WDYHV1
O95259,Q96HA8,KCNH1,WDYHV1
Q08379,Q96HA8,GOLGA2,WDYHV1
Q08AM6,Q96HA8,VAC14,WDYHV1
Q15323,Q96HA8,KRT31,WDYHV1
A0A024RC45,Q96HA8,KCTD1,WDYHV1
I4AY87,Q96HA8,MIF,WDYHV1
P49247,Q96HA8,RPIA,WDYHV1
Q92698,Q96HA8,RAD54L,WDYHV1
Q96HA8,Q9NQ48,WDYHV1,LZTFL1
O76061,O95831,STC2,AIFM1
Q13530,Q9P035,SERINC3,HACD3
P43351,Q14191,RAD52,WRN
P60370,Q96HA8,KRTAP10-5,WDYHV1
A0A024R2A4,P31948,NEDD4L,STIP1
P31948,Q9Y4K3,STIP1,TRAF6
P31948,Q9P2S5,STIP1,WRAP73
P22392,P31948,NME2,STIP1
P11171,P31948,EPB41,STIP1
A0A024RDK3,P31948,CAMK2D,STIP1
P31948,P41279,STIP1,MAP3K8
A8K5I0,P31948,HSPA1B,STIP1
P31948,P59046,STIP1,NLRP12
P31948,Q05C05,STIP1,HCFC1
P31948,Q2WGJ6,STIP1,KLHL38
P31948,Q308M6,STIP1,POLD1
P31948,Q3SYG0,STIP1,PRDM1
P31948,Q53HY9,STIP1,PADI4
P31948,Q5QNY5,STIP1,PEX19
P31948,P62879,STIP1,GNB2
P31948,Q6IAX9,STIP1,SRPR
A0A024RC56,P31948,DET1,STIP1
P31948,Q86WA0,STIP1,HIG-1
P31948,Q8NI51,STIP1,CTCFL
P31948,Q93000,STIP1,CHLR1
P31948,Q9P2K8,STIP1,EIF2AK4
P31948,Q9UMW8,STIP1,USP18
O94763,P31948,URI1,STIP1
O95072,P31948,REC8,STIP1
L7RRS6,P31948,RAF1,STIP1
P04626,P31948,ERBB2,STIP1
P18074,P31948,ERCC2,STIP1
P19086,P31948,GNAZ,STIP1
O15169,P23258,AXIN1,TUBG1
P23258,Q9P209,TUBG1,CEP72
P23258,Q08AG7,TUBG1,MZT1
P23258,Q6NZ67,TUBG1,MZT2B
Q7Z434,Q9NQC7,MAVS,CYLD
B0LPF3,P51787,GRB2,KCNQ1
O95947,Q96LI6,TBX6,HSFY2; HSFY1
O94842,O95947,TOX4,TBX6
P46379,Q7Z434,BAG6,MAVS
Q92616,Q9HAW0,GCN1,BRF2
P55212,Q53GL7,CASP6,PARP10
Q6NYC1,Q9Y4E5,JMJD6,ZNF451
O95786,Q7Z434,DDX58,MAVS
Q7Z434,Q86WV6,MAVS,TMEM173
O43745,P19634,CHP2,SLC9A1
P23258,Q96L34,TUBG1,MARK4
Q14011,Q5VWX1,CIRBP,KHDRBS2
P46821,Q9H2C0,MAP1B,GAN
P09936,Q9Y4K3,UCHL1,TRAF6
P00533,P09936,EGFR,UCHL1
P09936,P13591,UCHL1,NCAM1
P09936,P56537,UCHL1,EIF6
N0E4C7,P31040,CSNK2B,SDHA
B3KSH4,Q9C035,HIP2,TRIM5
Q13151,Q14011,HNRNPA0,CIRBP
A0A024QZK8,Q13151,HNRPH3,HNRNPA0
Q14204,Q5TF85,DYNC1H1,FAM46A
B0I1S9,Q9HAW0,MYO1B,BRF2
Q53FD0,Q8N9N5,ZC2HC1C,BANP
A0A024RB45,O95379,PRR13,TNFAIP8
B2R6Q4,P08069,CSK,IGF1R
L7RT18,P08069,CRK,IGF1R
P08069,P29353,IGF1R,SHC1
P08069,Q6PIS1,IGF1R,SLC23A3
P08069,P22223,IGF1R,CDH3
P08069,P49407,IGF1R,ARRB1
P08069,Q14449,IGF1R,GRB14
P08069,Q01995,IGF1R,TAGLN
A0A024R2Q3,P08069,CTNNB1,IGF1R
P08069,P40763,IGF1R,STAT3
P08069,Q92569,IGF1R,PIK3R3
P08069,P09630,IGF1R,HOXC6
P08069,Q9Y337,IGF1R,KLK5
B2RBR3,P08069,LYPD3,IGF1R
P08069,Q9BTC8,IGF1R,MTA3
P08069,P11245,IGF1R,NAT2
A0A024R305,P08069,BAP1,IGF1R
P08069,Q14258,IGF1R,TRIM25
P08069,Q9NRW7,IGF1R,VPS45
O00459,P08069,PIK3R2,IGF1R
A0A024R499,P08069,IRS1,IGF1R
P08069,P20936,IGF1R,RASA1
P05019,P08069,IGF1,IGF1R
A8K3M3,P08069,PTPN1,IGF1R
D0PNI1,P08069,YWHAZ,IGF1R
P08069,P31946,IGF1R,YWHAB
O95273,P15923,CCNDBP1,TCF3
P15923,Q02363,TCF3,ID2
E9KL23,P15923,SERPINA1,TCF3
O75593,P15923,FOXH1,TCF3
O43541,O75582,SMAD6,RPS6KA5
P37840,Q5VU43,SNCA,PDE4DIP
P15923,P17542,TCF3,TAL1
P55210,P98170,CASP7,XIAP
A0A024R782,P19835,BPGM,CEL
O43741,P55212,PRKAB2,CASP6
P06241,P34820,FYN,BMP8B
A8K401,P46821,PHB,MAP1B
P34820,Q96NZ8,BMP8B,WFIKKN1
Q13467,Q7Z7G0,FZD5,ABI3BP
P60903,Q14527,S100A10,HLTF
P09936,P83916,UCHL1,CBX1
Q9BPW8,Q9HA65,NIPSNAP1,TBC1D17
A0A024R6P0,P00325,SERPINA3,ADH1B
P43351,Q06609,RAD52,RAD51
D3DU92,O43172,RNPS1,PRPF4
O43172,Q01081,PRPF4,U2AF1
P17020,P25685,ZNF16,DNAJB1
P60520,Q14204,GABARAPL2,DYNC1H1
P60520,Q00005,GABARAPL2,PPP2R2B
P60520,Q9BPW8,GABARAPL2,NIPSNAP1
Q93084,Q9HAW0,ATP2A3,BRF2
O00295,Q96SB4,TULP2,SRPK1
A0A024QZW3,P09936,RANBP9,UCHL1
P34931,Q00653,HSPA1L,NFKB2
P34931,Q15653,HSPA1L,NFKBIB
P34931,Q01201,HSPA1L,RELB
A0A024QZU0,P34931,RIPK1,HSPA1L
O43353,P34931,RIPK2,HSPA1L
P34931,Q9Y572,HSPA1L,RIPK3
O43318,P34931,MAP3K7,HSPA1L
P20333,P34931,TNFRSF1B,HSPA1L
P34931,Q15628,HSPA1L,TRADD
O14920,P34931,IKBKB,HSPA1L
P34931,Q99759,HSPA1L,MAP3K3
Q9GZV5,Q9NQC3,WWTR1,RTN4
A0A024R1N4,P36543,XRCC6,ATP6V1E1
A0A024R843,Q9C035,TRIM32,TRIM5
O43318,P34931,MAP3K7,HSPA1L
P34931,Q13233,HSPA1L,MAP3K1
K7PPA8,P34931,TP53,HSPA1L
A0A024R4T0,Q14151,ZNF447,SAFB2
Q9H8W4,Q9NQC3,PLEKHF2,RTN4
O95379,Q9H8W4,TNFAIP8,PLEKHF2
P37840,Q96N67,SNCA,DOCK7
O43439,Q96HA8,CBFA2T2,WDYHV1
P14923,Q96HA8,JUP,WDYHV1
P15531,Q96HA8,NME1,WDYHV1
Q15645,Q96HA8,TRIP13,WDYHV1
P12004,P18669,PCNA,PGAM1
A1L306,Q96HA8,TNR,WDYHV1
O95848,Q96HA8,NUDT14,WDYHV1
P00492,Q96HA8,HPRT1,WDYHV1
P20807,Q96HA8,CAPN3,WDYHV1
P41212,Q96HA8,ETV6,WDYHV1
P14373,Q96HA8,TRIM27,WDYHV1
Q01850,Q96HA8,CDR2,WDYHV1
Q13867,Q96HA8,BLMH,WDYHV1
Q5JR59,Q96HA8,MTUS2,WDYHV1
Q96GX9,Q96HA8,APIP,WDYHV1
O60547,Q96HA8,GMDS,WDYHV1
Q8NA82,Q96HA8,MARCH10,WDYHV1
Q96BR9,Q96HA8,ZBTB8A,WDYHV1
Q96HA8,Q9BV19,WDYHV1,C1orf50
Q96HA8,Q9UI14,WDYHV1,RABAC1
Q96HA8,Q9BXD5,WDYHV1,NPL
Q96HA8,Q9BYN7,WDYHV1,ZNF341
Q96HA8,Q9BYV2,WDYHV1,TRIM54
Q14749,Q96HA8,GNMT,WDYHV1
O95831,Q63ZY3,AIFM1,KANK2
O95831,Q63ZY3,AIFM1,KANK2
B0LPE5,P25685,AKT1,DNAJB1
P55210,Q13490,CASP7,BIRC2
A0A024QZT7,Q13530,KDELR2,SERINC3
P26371,Q96HA8,KRTAP5-9,WDYHV1
A0A024R1E4,Q9HAW0,MTP18,BRF2
P61968,Q8N9N5,LMO4,BANP
O43541,Q13950,SMAD6,RUNX2
P13196,Q5W5X9,ALAS1,TTC23
P05060,Q14151,CHGB,SAFB2
O43504,Q14765,LAMTOR5,STAT4
Q96HA8,Q9BPX1,WDYHV1,HSD17B14
Q13287,Q14765,NMI,STAT4
O95831,Q8IX03,AIFM1,WWC1
A0A024R052,O95831,TNFRSF14,AIFM1
O00338,Q14527,SULT1C2,HLTF
P31040,Q16595,SDHA,FXN
Q15714,Q96HA8,TSC22D1,WDYHV1
A0A024RB45,Q9NQC3,PRR13,RTN4
A0A024R7T3,Q13151,HNRPF,HNRNPA0
P15923,P50553,TCF3,ASCL1
P15923,P41134,TCF3,ID1
Q96C92,Q9Y2X7,SDCCAG3,GIT1
A0A024R5T1,P15923,TCF12,TCF3
O75582,Q9NRM6,RPS6KA5,IL17RB
P04792,P82251,HSPB1,SLC7A9
P15923,Q9Y4C2,TCF3,TCAF1
P08670,P37840,VIM,SNCA
P09936,Q14164,UCHL1,IKBKE
P04156,Q14011,PRNP,CIRBP
P32929,Q96HA8,CTH,WDYHV1
A0A024R8E2,P34820,ABL1,BMP8B
P55212,Q9Y6K9,CASP6,IKBKG
P31947,Q96HA8,SFN,WDYHV1
O75553,Q96HA8,DAB1,WDYHV1
L7RSL3,P49763,FLT1,PGF
Q7Z434,Q9Y6K9,MAVS,IKBKG
O43541,O95630,SMAD6,STAMBP
A0A024R9W7,Q9HAW0,TMEM33,BRF2
P23258,Q9NYZ3,TUBG1,GTSE1
P25685,Q9Y2H9,DNAJB1,MAST1
Q9BTT6,Q9P2H0,LRRC1,CEP126
Q13467,Q5S007,FZD5,LRRK2
A0A024QYX5,Q00005,FTSJ1,PPP2R2B
O95140,Q5S007,MFN2,LRRK2
P11142,Q14527,HSPA8,HLTF
O95947,Q93062,TBX6,RBPMS
Q8N9N5,Q93062,BANP,RBPMS
Q93062,Q96HA8,RBPMS,WDYHV1
P15923,Q02535,TCF3,ID3
P49591,Q8IXJ6,SARS,SIRT2
P30504,P49591,HLA-C,SARS
P49591,Q9UKE5,SARS,TNIK
P25685,Q9BQ95,DNAJB1,ECSIT
P40616,Q9HAW0,ARL1,BRF2
A0A024R084,P37840,SDF4,SNCA
P17482,P17542,HOXB9,TAL1
A0A024RDU9,Q00169,GTF2F2,PITPNA
A0A024R7Z5,Q96C92,SDCBP,SDCCAG3
P25685,Q14164,DNAJB1,IKBKE
Q00169,Q8NB16,PITPNA,MLKL
P60842,Q7Z2W4,EIF4A1,ZC3HAV1
P09012,Q9UKA9,SNRPA,PTBP2
A0A024R939,Q13467,RGS2,FZD5
Q93009,Q9ULU4,USP7,ZMYND8
Q14151,Q15424,SAFB2,SAFB
P26196,Q96C92,DDX6,SDCCAG3
N0E4C7,Q00169,CSNK2B,PITPNA
P08670,Q96C92,VIM,SDCCAG3
Q14204,Q9Y6K9,DYNC1H1,IKBKG
B3KUN1,P28749,PPP2CA,RBL1
P28749,Q9BUH8,RBL1,BEGAIN
A0A024QZC1,P28749,CD2BP2,RBL1
P28749,Q9NPF0,RBL1,CD320
P28749,P63167,RBL1,DYNLL1
P28749,P29323,RBL1,EPHB2
P28749,Q9ULA0,RBL1,DNPEP
P28749,Q9P1U1,RBL1,ACTR3B
P28749,Q16659,RBL1,MAPK6
P28749,Q14653,RBL1,IRF3
P28749,Q00534,RBL1,CDK6
