V1,V2,Gene1,Gene2
A0A087WXM8,O15230,BCAM,LAMA5
Q5TZA2,Q6P597,CROCC,KLC3
P49585,P55212,PCYT1A,CASP6
Q08209,Q14206,PPP3CA,RCAN2
P15923,Q06455,TCF3,RUNX1T1
P15923,Q02363,TCF3,ID2
P15923,Q99081,TCF3,TCF12
A0A024RD16,P15923,SRF,TCF3
P15923,P27361,TCF3,MAPK3
A0A024R2W7,P15923,MAPKAPK3,TCF3
P15923,P61296,TCF3,HAND2
O00233,P15923,PSMD9,TCF3
P15923,Q92831,TCF3,KAT2B
P15923,P41134,TCF3,ID1
P15923,P63279,TCF3,UBE2I
A0A024R4Q5,P15923,TFPT,TCF3
P15923,Q14511,TCF3,NEDD9
P15923,Q7RTS1,TCF3,BHLHA15
P15923,Q96RJ6,TCF3,FERD3L
G4XH65,P08069,ESR1,IGF1R
P05556,P08069,ITGB1,IGF1R
P04899,P08069,GNAI2,IGF1R
O60674,P08069,JAK2,IGF1R
I3WAC9,P08069,INS,IGF1R
P08069,Q06124,IGF1R,PTPN11
E9KL35,P08069,RACK1,IGF1R
P08069,P12931,IGF1R,SRC
O14654,P08069,IRS4,IGF1R
O14543,P08069,SOCS3,IGF1R
P08069,Q9UEF7,IGF1R,KL
P08069,Q15139,IGF1R,PRKD1
P08069,Q9UKW4,IGF1R,VAV3
P08069,P62987,IGF1R,UBA52
B2R5U3,P08069,EHD1,IGF1R
A0A024R6S2,P08069,DOK4,IGF1R
O15105,O43541,SMAD7,SMAD6
F1D8Q9,P28749,NR2E3,RBL1
P12644,P34820,BMP4,BMP8B
P43351,P49736,RAD52,MCM2
O00268,Q15542,TAF4,TAF5
P43351,Q06609,RAD52,RAD51
O75581,Q13467,LRP6,FZD5
Q9NQC3,Q9NZD8,RTN4,SPG21
A0A024R1N4,P36543,XRCC6,ATP6V1E1
A0A024R1N4,Q96RP7,XRCC6,GAL3ST4
P15923,Q02535,TCF3,ID3
O75909,Q9NP66,CCNK,HMG20A
F1D8N5,P55210,NR3C4,CASP7
Q13490,Q15628,BIRC2,TRADD
P06730,P29590,EIF4E,PML
F1D8N5,Q9UBS8,NR3C4,RNF14
P05771,P06730,PRKCB,EIF4E
P05129,P06730,PRKCG,EIF4E
P06730,Q04637,EIF4E,EIF4G1
P06730,P78344,EIF4E,EIF4G2
O43432,P06730,EIF4G3,EIF4E
P06730,Q8IW41,EIF4E,MAPKAPK5
P04075,P36543,ALDOA,ATP6V1E1
A0A024R9F1,P17542,ZHX1,TAL1
O00268,Q03060,TAF4,CREM
O00268,P49848,TAF4,TAF6
O00268,P45973,TAF4,CBX5
O60641,P19174,SNAP91,PLCG1
Q9BTT6,Q9P2H0,LRRC1,CEP126
O15230,Q7L0J3,LAMA5,SV2A
O43172,P56134,PRPF4,ATP5J2
P19174,Q06187,PLCG1,BTK
A0A024R5L7,P19174,PICALM,PLCG1
P09936,P11142,UCHL1,HSPA8
O95831,Q8IX03,AIFM1,WWC1
A0A024R5T5,O43541,RNF111,SMAD6
O43541,P50616,SMAD6,TOB1
O43318,O43541,MAP3K7,SMAD6
O43541,Q9HCE7,SMAD6,SMURF1
P21675,P28749,TAF1,RBL1
O43172,Q07955,PRPF4,SRSF1
P49137,Q13151,MAPKAPK2,HNRNPA0
P49286,Q13151,MTNR1B,HNRNPA0
A0A024R7L5,Q96CS7,UPF1,PLEKHB2
P15923,P49639,TCF3,HOXA1
B4DJ51,P15923,CALM1,TCF3
B4DGU4,P15923,CTNNB1,TCF3
P13349,P15923,MYF5,TCF3
P15923,P28482,TCF3,MAPK1
P15923,P17542,TCF3,TAL1
A0A024RBE2,P15923,ELK3,TCF3
P15923,Q13309,TCF3,SKP2
O96004,P15923,HAND1,TCF3
P15923,Q6ISE0,TCF3,LMX1B
A0A024RCY2,P15923,MDFI,TCF3
P15923,P49137,TCF3,MAPKAPK2
P14672,P51149,SLC2A4,RAB7A
P51149,Q96NA2,RAB7A,RILP
P51149,Q9Y4L5,RAB7A,RNF115
P19174,Q99704,PLCG1,DOK1
O75815,Q14511,BCAR3,NEDD9
P12980,P15923,LYL1,TCF3
B4DGU4,P98177,CTNNB1,FOXO4
G4XH65,P98177,ESR1,FOXO4
P84022,P98177,SMAD3,FOXO4
A8K401,P28749,PHB,RBL1
P19174,P42702,PLCG1,LIFR
P19174,Q92835,PLCG1,INPP5D
P11274,P19174,BCR,PLCG1
P19174,Q13224,PLCG1,GRIN2B
O14576,P63172,DYNC1I1,DYNLT1
O43581,P32856,SYT7,STX2
P19174,Q9UKW4,PLCG1,VAV3
H6UYS5,P46821,SNCA,MAP1B
P19174,P22455,PLCG1,FGFR4
P14209,Q96C92,CD99,SDCCAG3
P19174,P68104,PLCG1,EEF1A1
Q00169,Q92859,PITPNA,NEO1
P19174,Q00169,PLCG1,PITPNA
P00533,Q00169,EGFR,PITPNA
Q00169,Q8NEB9,PITPNA,PIK3C3
P08069,P46934,IGF1R,NEDD4
O00264,P48039,PGRMC1,MTNR1A
P40763,Q14765,STAT3,STAT4
P48039,Q13151,MTNR1A,HNRNPA0
Q9BZR6,Q9NQC3,RTN4R,RTN4
P28749,Q02363,RBL1,ID2
P28749,Q16254,RBL1,E2F4
P28749,Q15796,RBL1,SMAD2
P28749,P84022,RBL1,SMAD3
P19174,P21802,PLCG1,FGFR2
Q16637,Q96HA8,SMN1,WDYHV1
P46821,Q9NS23,MAP1B,RASSF1
O14576,Q96G01,DYNC1I1,BICD1
O15247,P0DI81,CLIC2,TRAPPC2
O00268,P17544,TAF4,ATF7
A0A024RD47,Q15406,NCOR1,NR6A1
P49368,Q13151,CCT3,HNRNPA0
Q01196,Q16635,RUNX1,TAZ
Q7Z434,Q8IUC6,MAVS,TICAM1
P27361,Q99956,MAPK3,DUSP9
Q6UWB1,Q8NEV9,IL27RA,IL27
P07948,P19174,LYN,PLCG1
P17542,P27361,TAL1,MAPK3
P17542,Q9UNE7,TAL1,STUB1
P18669,Q14203,PGAM1,DCTN1
P52798,Q15375,EFNA4,EPHA7
P25098,Q02952,GRK2,AKAP12
P19174,Q16288,PLCG1,NTRK3
Q15628,Q93038,TRADD,TNFRSF25
P54259,Q9ULU4,ATN1,ZMYND8
O95405,Q9ULU4,ZFYVE9,ZMYND8
P05771,Q9ULU4,PRKCB,ZMYND8
O43680,P15923,TCF21,TCF3
P46934,P55212,NEDD4,CASP6
A0A024R324,P19174,RHOA,PLCG1
O75475,P55210,PSIP1,CASP7
Q7Z434,Q9Y4K3,MAVS,TRAF6
O95786,Q7Z434,DDX58,MAVS
O43318,Q7Z434,MAP3K7,MAVS
Q7Z434,Q92985,MAVS,IRF7
Q03393,Q8NAU1,PTS,FNDC5
Q96RT1,Q9BTT6,ERBIN,LRRC1
P28749,Q06190,RBL1,PPP2R3A
P55212,P61289,CASP6,PSME3
Q14204,Q15796,DYNC1H1,SMAD2
O15230,Q15796,LAMA5,SMAD2
Q14653,Q7Z434,IRF3,MAVS
P08670,Q96C92,VIM,SDCCAG3
Q12873,Q96C92,CHD3,SDCCAG3
P20916,P46821,MAG,MAP1B
P04637,P28360,TP53,MSX1
P19174,P29353,PLCG1,SHC1
A0A024RDY7,O95379,MED4,TNFAIP8
P51787,Q9Y6J6,KCNQ1,KCNE2
P19174,P32780,PLCG1,GTF2H1
P18754,P35790,RCC1,CHKA
A0A024QZJ8,P18754,CDC2,RCC1
P18754,Q16778,RCC1,HIST2H2BE
P18754,Q6FI13,RCC1,HIST2H2AA4
P32856,Q6PUV4,STX2,CPLX2
A0A024R939,Q9BPW8,RGS2,NIPSNAP1
P98170,Q96HA8,XIAP,WDYHV1
O75884,P28749,RBBP9,RBL1
P28749,Q99708,RBL1,RBBP8
P17542,P25800,TAL1,LMO1
P19174,P62993,PLCG1,GRB2
P19174,P19235,PLCG1,EPOR
P19174,Q12913,PLCG1,PTPRJ
A0A024R8E2,P19174,ABL1,PLCG1
P04629,P19174,NTRK1,PLCG1
P19174,Q9GZY6,PLCG1,LAT2
P11362,P19174,FGFR1,PLCG1
A0A024RAJ5,Q9NQC3,COL4A3BP,RTN4
P24046,P46821,GABRR1,MAP1B
P19404,Q14194,NDUFV2,CRMP1
A0A024R5Z5,O00268,GTF2A2,TAF4
Q14194,Q9NQC3,CRMP1,RTN4
P09529,P27037,INHBB,ACVR2A
P28360,P55771,MSX1,PAX9
O60941,Q9NP66,DTNB,HMG20A
P37235,Q9NP66,HPCAL1,HMG20A
Q96BS2,Q9NP66,TESC,HMG20A
P51116,Q9NQC3,FXR2,RTN4
Q14765,Q7Z7K2,STAT4,ZNF467
P46821,Q01081,MAP1B,U2AF1
O14796,Q9UIB8,SH2D1B,CD84
P19438,Q15628,TNFRSF1A,TRADD
P28356,P55347,HOXD9,PKNOX1
P17509,P55347,HOXB6,PKNOX1
O75427,Q9NQC3,LRCH4,RTN4
P28360,Q04727,MSX1,TLE4
O95249,Q14213,GOSR1,EBI3
P08758,P30154,ANXA5,PPP2R1B
A0A024RBB6,P30154,CDK4,PPP2R1B
P30154,Q99497,PPP2R1B,PARK7
P25205,P30154,MCM3,PPP2R1B
P30154,P67775,PPP2R1B,PPP2CA
P30154,Q14738,PPP2R1B,PPP2R5D
P30154,Q13033,PPP2R1B,STRN3
P30154,Q562F6,PPP2R1B,SGO2
P09629,P55347,HOXB7,PKNOX1
Q9ULU4,Q9Y613,ZMYND8,FHOD1
O00268,Q7Z7C8,TAF4,TAF8
P41221,Q13467,WNT5A,FZD5
P15907,P20273,ST6GAL1,CD22
P05111,P09529,INHA,INHBB
P09529,P36896,INHBB,ACVR1B
P28360,P50458,MSX1,LHX2
P09529,Q8NER5,INHBB,ACVR1C
P09529,P55103,INHBB,INHBC
P15923,Q8IUX7,TCF3,AEBP1
P42224,Q15628,STAT1,TRADD
A0A024QZU0,Q15628,RIPK1,TRADD
P25445,Q15628,FAS,TRADD
O14763,Q15628,TNFRSF10B,TRADD
A0A024RD71,Q15628,TNFRSF21,TRADD
P17542,P23771,TAL1,GATA3
P19174,Q13574,PLCG1,DGKZ
A7KAX9,P19174,ARHGAP32,PLCG1
O15230,Q16819,LAMA5,MEP1A
O75928,Q14765,PIAS2,STAT4
P46821,Q8N4C8,MAP1B,MINK1
A0A024RD37,P49763,VEGF,PGF
C9JE98,Q8WUI4,NCOR2,HDAC7
F1D8S7,Q8WUI4,NR1C2,HDAC7
Q8WUI4,Q96ST3,HDAC7,SIN3A
P19174,Q08881,PLCG1,ITK
P06730,Q9HBH9,EIF4E,MKNK2
A0A024RAY2,P55212,KRT18,CASP6
P17542,Q13309,TAL1,SKP2
O95817,P19174,BAG3,PLCG1
O00268,Q12962,TAF4,TAF10
P19174,Q16620,PLCG1,NTRK2
P08069,Q03135,IGF1R,CAV1
O00159,Q9UIG0,MYO1C,BAZ1B
P29322,P52798,EPHA8,EFNA4
O00470,P55347,MEIS1,PKNOX1
P31314,P55347,TLX1,PKNOX1
A0A024R919,P55347,PBX1,PKNOX1
A0A024RCR3,P55347,PBX2,PKNOX1
O95831,Q15047,AIFM1,SETDB1
P19174,Q8WV28,PLCG1,BLNK
O43561,P19174,LAT,PLCG1
P27824,Q14213,CANX,EBI3
P84022,Q14213,SMAD3,EBI3
Q14213,Q6UWB1,EBI3,IL27RA
P63167,Q14204,DYNLL1,DYNC1H1
O14576,P63167,DYNC1I1,DYNLL1
P28749,P49715,RBL1,CEBPA
O75629,P28749,CREG1,RBL1
A0A024RB10,P28749,CDK2,RBL1
P28749,P29375,RBL1,KDM5A
P28749,Q92994,RBL1,BRF1
A0A024R274,P28749,SMAD4,RBL1
A0A024RBB6,P28749,CDK4,RBL1
P28749,Q9BUH8,RBL1,BEGAIN
A0A024R8S8,Q86XP3,RECQL5,DDX42
A0A024R5R9,Q15406,GNB5,NR6A1
A0A024R656,O43502,RAD51L1,RAD51C
P16403,P49321,HIST1H1C,NASP
P22695,Q9NQC3,UQCRC2,RTN4
P15923,Q16559,TCF3,TAL2
O15230,Q02388,LAMA5,COL7A1
P36542,Q96IZ0,ATP5F1C,PAWR
P62070,Q96IZ0,RRAS2,PAWR
P29590,Q96IZ0,PML,PAWR
A0A024R4Q5,Q96IZ0,TFPT,PAWR
Q96IZ0,Q9NY61,PAWR,AATF
Q96IZ0,Q9GZV3,PAWR,SLC5A7
Q96IZ0,Q9NVV9,PAWR,THAP1
P43034,P46821,PAFAH1B1,MAP1B
O43439,Q96HA8,CBFA2T2,WDYHV1
P28749,Q13574,RBL1,DGKZ
P24385,P28749,CCND1,RBL1
P09529,Q8N6C5,INHBB,IGSF1
D3DPA4,P09529,ACVR1,INHBB
P19174,Q9NP31,PLCG1,SH2D2A
P09326,Q13478,CD48,IL18R1
P30154,P32119,PPP2R1B,PRDX2
P05412,Q14765,JUN,STAT4
P09529,Q13705,INHBB,ACVR2B
P08047,P28360,SP1,MSX1
O00268,P08047,TAF4,SP1
P05549,P55212,TFAP2A,CASP6
P11387,P55212,TOP1,CASP6
A0A024RD16,P55212,SRF,CASP6
P08670,P55212,VIM,CASP6
P55212,Q05513,CASP6,PRKCZ
P49768,P55212,PSEN1,CASP6
O95155,P55212,UBE4B,CASP6
P05067,P55212,APP,CASP6
P55212,Q12873,CASP6,CHD3
P55212,Q13077,CASP6,TRAF1
P55212,Q92851,CASP6,CASP10
P05198,P55212,EIF2S1,CASP6
A0A024R2H1,P55212,SATB1,CASP6
O00755,Q13467,WNT7A,FZD5
Q01974,Q13467,ROR2,FZD5
Q13467,Q9HD26,FZD5,GOPC
A0A024R5E8,Q8WUI4,HTATIP,HDAC7
O15379,Q8WUI4,HDAC3,HDAC7
A0A024R3C6,Q8WUI4,ZBTB16,HDAC7
B2RB70,P68366,NCALD,TUBA4A
P06729,P09326,CD2,CD48
Q13158,Q15628,FADD,TRADD
Q9C035,Q9H0C5,TRIM5,BTBD1
P55316,P98177,FOXG1,FOXO4
Q7Z434,Q9UHD2,MAVS,TBK1
P28360,Q04724,MSX1,TLE1
P35555,Q13361,FBN1,MFAP5
P17542,Q13547,TAL1,HDAC1
P28749,Q13547,RBL1,HDAC1
Q03393,Q13237,PTS,PRKG2
A0A024R895,P30154,SET,PPP2R1B
P30154,Q13547,PPP2R1B,HDAC1
A0A024R5P0,P19174,PAK1,PLCG1
A0A024R2X6,P28749,USP4,RBL1
P19174,Q16513,PLCG1,PKN2
O43815,P30154,STRN,PPP2R1B
P30154,Q04206,PPP2R1B,RELA
P25105,P49798,PTAFR,RGS4
P49798,Q9NQ66,RGS4,PLCB1
P35606,P49798,COPB2,RGS4
P04626,P19174,ERBB2,PLCG1
P10721,P19174,KIT,PLCG1
O14939,P19174,PLD2,PLCG1
O75553,P19174,DAB1,PLCG1
O60763,P19174,USO1,PLCG1
A0A024R2K3,Q9UBS8,UBE2E1,RNF14
Q96IP4,Q9UBS8,FAM46A,RNF14
G4XH65,Q9UBS8,ESR1,RNF14
P42701,Q14765,IL12RB1,STAT4
A0A024R452,P52798,EPHA4,EFNA4
A0A024R730,P30154,CFTR,PPP2R1B
O60674,P30154,JAK2,PPP2R1B
P30154,P35613,PPP2R1B,BSG
A0A024R3X4,P30154,HSPD1,PPP2R1B
P30154,Q9NP72,PPP2R1B,RAB18
P30154,Q99996,PPP2R1B,AKAP9
A0A024RAY2,Q15628,KRT18,TRADD
P78357,Q9NQC3,CNTNAP1,RTN4
P30154,Q5FBB7,PPP2R1B,SGO1
P17542,P25791,TAL1,LMO2
O75821,O95831,EIF3G,AIFM1
P17542,Q96ST3,TAL1,SIN3A
P35573,Q6VVB1,AGL,NHLRC1
Q15797,Q9NRW1,SMAD1,RAB6B
P36897,Q9NRW1,TGFBR1,RAB6B
Q9NRW1,Q9Y3P9,RAB6B,RABGAP1
P39687,P46821,ANP32A,MAP1B
P23760,P28360,PAX3,MSX1
O95793,P46821,STAU1,MAP1B
P19174,P43403,PLCG1,ZAP70
O00159,Q9NYV6,MYO1C,RRN3
O15519,P55212,CFLAR,CASP6
A8K7B7,Q15628,PPP2R1A,TRADD
P05060,Q16635,CHGB,TAZ
P52798,P54756,EFNA4,EPHA5
O95630,P13196,STAMBP,ALAS1
P20226,P28360,TBP,MSX1
P14859,P28360,POU2F1,MSX1
P28360,P61956,MSX1,SUMO2
P28360,P49802,MSX1,RGS7
P19174,Q13507,PLCG1,TRPC3
Q05513,Q96IZ0,PRKCZ,PAWR
Q9BX70,Q9C035,BTBD2,TRIM5
P18669,Q99569,PGAM1,PKP4
O76094,P55212,SRP72,CASP6
P43403,P68366,ZAP70,TUBA4A
P15498,P68366,VAV1,TUBA4A
A0A024R273,P68366,SYK,TUBA4A
P25054,P68366,APC,TUBA4A
P00533,P68366,EGFR,TUBA4A
P05162,P68366,LGALS2,TUBA4A
P68366,P78559,TUBA4A,MAP1A
O60260,P68366,PRKN,TUBA4A
P68366,Q99426,TUBA4A,TBCB
P68366,Q07960,TUBA4A,ARHGAP1
P68366,Q9NQX3,TUBA4A,GPHN
P21796,P68366,VDAC1,TUBA4A
P68366,Q14831,TUBA4A,GRM7
P68366,Q53FE4,TUBA4A,C4orf17
A0A024R0G8,P68366,SIRT2,TUBA4A
P68366,Q8NDZ2,TUBA4A,SIMC1
P68366,Q9UL54,TUBA4A,TAOK2
P80511,Q15109,S100A12,AGER
P28749,Q13573,RBL1,SNW1
P17542,Q09472,TAL1,EP300
P15923,Q09472,TCF3,EP300
O60682,P15923,MSC,TCF3
Q8WWV3,Q9NQC3,RTN4IP1,RTN4
P15173,P15923,MYOG,TCF3
P43146,Q00169,DCC,PITPNA
P36543,Q07889,ATP6V1E1,SOS1
O15342,P36543,ATP6V0E1,ATP6V1E1
A0A024R883,P36543,ATP6V1G1,ATP6V1E1
B4DJ51,P49798,CALM1,RGS4
P09471,P49798,GNAO1,RGS4
P46821,P63167,MAP1B,DYNLL1
P21860,P49798,ERBB3,RGS4
P09326,P29692,CD48,EEF1D
P08754,P09326,GNAI3,CD48
P09326,Q8TDN6,CD48,BRIX1
P27348,Q8WUI4,YWHAQ,HDAC7
P49810,P55212,PSEN2,CASP6
Q9BWS9,Q9NY15,CHID1,STAB1
A0A024R273,P19174,SYK,PLCG1
P55212,Q14790,CASP6,CASP8
P08047,P28749,SP1,RBL1
P08047,P17542,SP1,TAL1
P42574,P55212,CASP3,CASP6
O95831,Q8NC60,AIFM1,NOA1
O14745,P36543,SLC9A3R1,ATP6V1E1
A0A024QZJ8,P30154,CDC2,PPP2R1B
O14576,O95793,DYNC1I1,STAU1
P02545,P55212,LMNA,CASP6
P20700,P55212,LMNB1,CASP6
A0A024RDV3,P55212,RB1,CASP6
A8K7B7,P51149,PPP2R1A,RAB7A
P80511,Q9HB71,S100A12,CACYBP
P09326,Q9BZW8,CD48,CD244
O95831,P42574,AIFM1,CASP3
A0A024QZA8,P52798,EPHA2,EFNA4
P13639,P30154,EEF2,PPP2R1B
Q14201,Q8N9N5,BTG3,BANP
P43694,Q14934,GATA4,NFATC4
A0A024R2C4,Q9NQC3,BCL2,RTN4
O95831,Q9Y3Q8,AIFM1,TSC22D4
A0A024R145,P36543,ALDOB,ATP6V1E1
P36543,Q9Y4K3,ATP6V1E1,TRAF6
O95670,P36543,ATP6V1G2,ATP6V1E1
A0A024R7X3,P36543,ATP6V1H,ATP6V1E1
A0A0A0MR45,P55210,CAST,CASP7
O95684,P30154,FGFR1OP,PPP2R1B
P28749,P33993,RBL1,MCM7
P27694,P43351,RPA1,RAD52
P45983,P46821,MAPK8,MAP1B
P18074,P43351,ERCC2,RAD52
P17542,Q12873,TAL1,CHD3
O15230,Q99972,LAMA5,MYOC
C7S316,P51787,KCNE1,KCNQ1
P22676,P68366,CALB2,TUBA4A
E7EQR6,P68366,TCP1,TUBA4A
P15291,P68366,B4GALT1,TUBA4A
P01374,P68366,LTA,TUBA4A
P11171,P68366,EPB41,TUBA4A
A4D2P0,P68366,RAC1,TUBA4A
P68366,Q9H492,TUBA4A,MAP1LC3A
A0A024R136,P68366,RACGAP1,TUBA4A
P53350,P68366,PLK1,TUBA4A
P68366,Q15813,TUBA4A,TBCE
P68366,Q9NQP4,TUBA4A,PFDN4
P68366,Q9Y3M8,TUBA4A,STARD13
P68366,Q9NQC3,TUBA4A,RTN4
A0A024RDS1,P68366,HSPH1,TUBA4A
P68366,Q96L34,TUBA4A,MARK4
P68366,Q86U06,TUBA4A,RBM23
P51787,Q99996,KCNQ1,AKAP9
Q03393,Q86U86,PTS,PBRM1
P28482,Q99956,MAPK1,DUSP9
Q14194,Q9BTT6,CRMP1,LRRC1
P17542,Q86XI2,TAL1,NCAPG2
P19174,P25774,PLCG1,CTSS
O95235,Q9NRW1,KIF20A,RAB6B
Q8IUD2,Q9NRW1,ERC1,RAB6B
D3DPA4,Q9NRW1,ACVR1,RAB6B
K9JA46,P09936,EL52,UCHL1
P09936,Q15843,UCHL1,NEDD8
P09936,P62987,UCHL1,UBA52
Q16539,Q99956,MAPK14,DUSP9
A0A024R5Z8,P30154,RAB11A,PPP2R1B
P30533,Q9NQC3,LRPAP1,RTN4
O00238,O43541,BMPR1B,SMAD6
A0A024R240,P49798,GNAQ,RGS4
O00238,Q9NRW1,BMPR1B,RAB6B
Q12959,Q9BTT6,DLG1,LRRC1
P25205,P43351,MCM3,RAD52
A0A024R8E2,P43351,ABL1,RAD52
A0A024R3Z2,P43351,SUMO1,RAD52
P42677,Q9UHY7,RPS27,ENOPH1
A0A024R0R9,Q9NQC3,NAPA,RTN4
A0A024RD88,P19174,KDR,PLCG1
P19174,Q13588,PLCG1,GRAP
P32856,P60880,STX2,SNAP25
P32856,P61764,STX2,STXBP1
P28749,P78396,RBL1,CCNA1
P08069,P17936,IGF1R,IGFBP3
A0A024R9Z8,O00268,AHR,TAF4
P08069,P40763,IGF1R,STAT3
A7UKX8,P08069,MDM2,IGF1R
P08069,P23458,IGF1R,JAK1
P05019,P08069,IGF1,IGF1R
P08069,P22681,IGF1R,CBL
P08069,P27986,IGF1R,PIK3R1
P08069,Q13322,IGF1R,GRB10
O15524,P08069,SOCS1,IGF1R
P08069,P62258,IGF1R,YWHAE
A0A024R7I1,P08069,GIPC1,IGF1R
P08069,Q9NZN5,IGF1R,ARHGEF12
A0A024RBD2,P08069,SOCS2,IGF1R
P08069,Q9P104,IGF1R,DOK5
P38159,Q14011,RBMX,CIRBP
Q99626,Q9BWD1,CDX2,ACAT2
P78352,Q9BTT6,DLG4,LRRC1
P28749,Q7L2E3,RBL1,DHX30
P19174,Q15139,PLCG1,PRKD1
P62258,Q16635,YWHAE,TAZ
A0A024R8H5,Q8N9N5,TRAF2,BANP
P04637,Q8N9N5,TP53,BANP
O60260,Q9BT88,PRKN,SYT11
P19525,P55210,EIF2AK2,CASP7
P55210,Q13489,CASP7,BIRC3
P19438,P55210,TNFRSF1A,CASP7
P08670,P55210,VIM,CASP7
P55210,Q06609,CASP7,RAD51
P07948,P55210,LYN,CASP7
P08311,P55210,CTSG,CASP7
P55210,Q05513,CASP7,PRKCZ
A0A024RAY2,P55210,KRT18,CASP7
P11021,P55210,HSPA5,CASP7
P20936,P55210,RASA1,CASP7
A0A024R682,P55210,MAX,CASP7
A0A024RD16,P55210,SRF,CASP7
A0A024R4H5,P55210,DFFA,CASP7
A4D2P0,P55210,RAC1,CASP7
P55210,Q9UBF6,CASP7,RNF7
A0A024R2U5,P55210,GORASP1,CASP7
P55210,Q5U0E6,CASP7,STK24
O95155,P55210,UBE4B,CASP7
O00295,Q01844,TULP2,EWSR1
O15123,Q15389,ANGPT2,ANGPT1
P46821,Q9GZY0,MAP1B,NXF2
P45985,P52798,MAP2K4,EFNA4
P26641,Q14527,EEF1G,HLTF
A0A024QZI5,Q9UBS8,NCOA4,RNF14
A0A024RCQ1,P19174,DDR1,PLCG1
P51787,Q9Y4K3,KCNQ1,TRAF6
A0A024R759,P19174,MET,PLCG1
P19174,Q05397,PLCG1,PTK2
P09936,P46527,UCHL1,CDKN1B
P19174,P42680,PLCG1,TEC
P57721,Q9UKA9,PCBP3,PTBP2
P41182,Q8WUI4,BCL6,HDAC7
P28749,Q86Y97,RBL1,KMT5C
P17542,Q92831,TAL1,KAT2B
O15085,P46821,ARHGEF11,MAP1B
O43541,Q13950,SMAD6,RUNX2
A0A024RAY1,O15230,ATF7IP,LAMA5
A0A024RAY1,Q96CS7,ATF7IP,PLEKHB2
P24864,P28749,CCNE1,RBL1
A0A024R3Z2,P28360,SUMO1,MSX1
Q93009,Q9ULU4,USP7,ZMYND8
O75925,P28360,PIAS1,MSX1
P49798,P53618,RGS4,COPB1
P28223,Q13232,HTR2A,NME3
P15531,Q13232,NME1,NME3
A0A024RBN1,P35573,PRKAB1,AGL
O43765,Q13232,SGTA,NME3
P07949,P19174,RET,PLCG1
P05109,P68366,S100A8,TUBA4A
P19174,Q05586,PLCG1,GRIN1
P19174,Q12879,PLCG1,GRIN2A
P06730,P23588,EIF4E,EIF4B
O95256,P09326,IL18RAP,CD48
A0A024R7R0,Q15406,RAP80,NR6A1
P10244,P28749,MYBL2,RBL1
O75095,Q13361,MEGF6,MFAP5
P46821,Q9Y3F4,MAP1B,STRAP
O43541,Q9Y3F4,SMAD6,STRAP
P42224,Q6UWB1,STAT1,IL27RA
P45983,Q6UWB1,MAPK8,IL27RA
P17600,P19174,SYN1,PLCG1
P35556,Q13361,FBN2,MFAP5
P32856,Q15833,STX2,STXBP2
P08069,P46109,IGF1R,CRKL
O00268,P52655,TAF4,GTF2A1
O00268,Q16514,TAF4,TAF12
O00268,Q15545,TAF4,TAF7
O43541,Q15750,SMAD6,TAB1
A0A024R8H5,Q15628,TRAF2,TRADD
P18669,P49703,PGAM1,ARL4D
O43541,P31273,SMAD6,HOXC8
Q9ULL4,Q9Y2F9,PLXNB3,BTBD3
A8K5I0,O95831,HSPA1B,AIFM1
P15498,P19174,VAV1,PLCG1
Q7Z6G3,Q96HA8,NECAB2,WDYHV1
O95197,Q9NQC3,RTN3,RTN4
P08069,Q7Z3Y8,IGF1R,KRT27
O43502,O75771,RAD51C,RAD51D
P08138,Q15628,NGFR,TRADD
O00220,Q15628,TNFRSF10A,TRADD
Q15628,Q7Z7A1,TRADD,CNTRL
Q15628,Q9H2X6,TRADD,HIPK2
Q15628,Q8TEL6,TRADD,TRPC4AP
O14576,Q9NP97,DYNC1I1,DYNLRB1
O00268,Q15544,TAF4,TAF11
P17542,Q9Y295,TAL1,DRG1
O14795,P32856,UNC13B,STX2
P15923,P55036,TCF3,PSMD4
A0A024RBL3,P55212,NUAK1,CASP6
P32856,Q9H2B2,STX2,SYT4
P09936,P13473,UCHL1,LAMP2
O14576,Q96FJ2,DYNC1I1,DYNLL2
P16333,P19174,NCK1,PLCG1
Q14204,Q9GZM8,DYNC1H1,NDEL1
Q07912,Q969R8,TNK2,ITFG2
O14512,P19174,SOCS7,PLCG1
O43541,P36897,SMAD6,TGFBR1
O43172,P36897,PRPF4,TGFBR1
P46821,P60709,MAP1B,ACTB
P15927,P43351,RPA2,RAD52
P43351,P63279,RAD52,UBE2I
O15230,P98095,LAMA5,FBLN2
A5H1P5,P51787,KCNE4,KCNQ1
O43541,Q15797,SMAD6,SMAD1
P12931,P19174,SRC,PLCG1
A0A024QYX8,P19174,WAS,PLCG1
P01344,P08069,IGF2,IGF1R
P15923,Q6GYQ0,TCF3,RALGAPA1
P31930,Q9NQC3,UQCRC1,RTN4
P15924,P55212,DSP,CASP6
P68400,Q9BWD1,CSNK2A1,ACAT2
P19174,Q9UN19,PLCG1,DAPP1
A0A0A0MS52,P35270,CAMK2G,SPR
P19174,Q07889,PLCG1,SOS1
A6NHG8,Q15628,TRAF3,TRADD
O43541,Q9HAU4,SMAD6,SMURF2
P28749,Q15329,RBL1,E2F5
A0A024R5E8,P19404,HTATIP,NDUFV2
