"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"15020","4.13663283","0.0","0.24174251","0.0","1","7","false","PALLD","28.0","1","0","0","0.65148524","false","0","PALLD","0","0.0"
"15023","4.06345178","0.0","0.24609619","0.0","1","7","false","DDX21","41.0","1","0","0","0.65961647","false","0","DDX21","0","0.0"
"15025","4.04483926","0.0","0.24722861","0.0","2","7","false","CLK1","66.0","2","0","1","0.66168453","false","0","CLK1","0","0.0"
"15027","3.9534687","3.8706E-4","0.25294244","0.0","2","7","false","USP5","44.0","2","0","0","0.67183681","false","0","USP5","3678","0.5"
"15029","3.79949239","1.4224E-4","0.26319305","0.0","2","6","false","PINK1","77.5","2","0","0","0.68894529","false","0","PINK1","14698","0.52040816"
"15034","3.90143824","0.00191912","0.25631573","0.0","4","6","false","YWHAE","37.25","4","0","0","0.67761797","false","0","YWHAE","242914","0.25892857"
"15036","4.10406091","1.5878E-4","0.2436611","0.0","2","7","false","DAZAP2","9.5","2","0","0","0.65510434","false","0","DAZAP2","17244","0.5"
"15037","4.52791878","0.00265674","0.22085202","0.0","9","7","false","IL17RB","2.66666667","9","0","3","0.60800902","false","0","IL17RB","299012","0.16666667"
"15039","4.14763113","0.0","0.24110148","0.0","1","7","false","VASP","22.0","1","0","0","0.65026321","false","0","VASP","0","0.0"
"15041","5.52749577","0.0","0.18091375","0.0","1","8","false","TRAF3IP2","6.0","1","0","0","0.49694491","false","0","TRAF3IP2","0","0.0"
"15043","5.52749577","0.0","0.18091375","0.0","2","8","false","IL17B","6.0","2","0","1","0.49694491","false","0","IL17B","0","0.0"
"15045","5.52749577","0.0","0.18091375","0.0","2","8","false","IL25","6.0","2","0","1","0.49694491","false","0","IL25","0","0.0"
"15047","4.10744501","0.0","0.24346035","0.0","1","7","false","NSF","36.0","1","0","0","0.65472833","false","0","NSF","0","0.0"
"15051","4.01311337","0.0","0.24918309","0.0","1","6","false","LIN37","80.0","1","0","0","0.66520963","false","0","LIN37","0","0.0"
"15054","3.96150592","1.2949E-4","0.25242926","0.0","2","6","false","LMNB1","48.0","2","0","0","0.67094379","false","0","LMNB1","11014","0.51648352"
"15056","4.10871404","0.0","0.24338515","0.0","1","7","false","PCDHA2","52.0","1","0","0","0.65458733","false","0","PCDHA2","0","0.0"
"15058","4.10871404","0.0","0.24338515","0.0","1","7","false","ZNF326","52.0","1","0","0","0.65458733","false","0","ZNF326","0","0.0"
"15060","4.10871404","0.0","0.24338515","0.0","1","7","false","IMMT","52.0","1","0","0","0.65458733","false","0","IMMT","0","0.0"
"15062","4.10871404","0.0","0.24338515","0.0","1","7","false","SRSF7","52.0","1","0","0","0.65458733","false","0","SRSF7","0","0.0"
"15067","4.01311337","0.0","0.24918309","0.0","2","6","false","TFDP1","80.0","2","0","1","0.66520963","false","0","TFDP1","0","0.0"
"15069","4.04483926","0.0","0.24722861","0.0","1","7","false","PFDN4","66.0","1","0","0","0.66168453","false","0","PFDN4","0","0.0"
"15075","3.9784264","0.0","0.25135566","0.0","1","6","false","PLA2G2A","53.0","1","0","0","0.66906373","false","0","PLA2G2A","0","0.0"
"15077","3.94247039","1.3873E-4","0.25364807","0.0","2","6","false","TTC1","43.0","2","0","0","0.67305885","false","0","TTC1","4948","0.5060241"
"15079","4.13663283","0.0","0.24174251","0.0","1","7","false","GTF2E1","28.0","1","0","0","0.65148524","false","0","GTF2E1","0","0.0"
"15081","4.13663283","0.0","0.24174251","0.0","1","7","false","ATG7","28.0","1","0","0","0.65148524","false","0","ATG7","0","0.0"
"15083","4.13663283","0.0","0.24174251","0.0","1","7","false","ASF1A","28.0","1","0","0","0.65148524","false","0","ASF1A","0","0.0"
"15085","4.13663283","0.0","0.24174251","0.0","1","7","false","ACBD3","28.0","1","0","0","0.65148524","false","0","ACBD3","0","0.0"
"15087","4.13663283","0.0","0.24174251","0.0","1","7","false","EFTUD2","28.0","1","0","0","0.65148524","false","0","EFTUD2","0","0.0"
"15089","4.01480541","1.2216E-4","0.24907807","0.0","3","7","false","GTF2A1","33.5","3","0","1","0.66502162","false","0","GTF2A1","3982","0.51587302"
"15091","4.13663283","0.0","0.24174251","0.0","1","7","false","SNX5","28.0","1","0","0","0.65148524","false","0","SNX5","0","0.0"
"15093","3.96108291","8.9897E-4","0.25245622","0.0","3","7","false","XPO5","27.33333333","3","0","0","0.67099079","false","0","XPO5","50878","0.33333333"
"15095","4.13663283","0.0","0.24174251","0.0","1","7","false","TBCD","28.0","1","0","0","0.65148524","false","0","TBCD","0","0.0"
"15097","4.14593909","0.0","0.24119988","0.0","1","7","false","EXOC2","12.0","1","0","0","0.65045121","false","0","EXOC2","0","0.0"
"15100","4.12225042","0.0","0.24258594","0.0","1","7","false","STAM2","13.0","1","0","0","0.65308329","false","0","STAM2","0","0.0"
"15102","4.06810491","0.0","0.2458147","0.0","1","6","false","S100A1","26.0","1","0","0","0.65909945","false","0","S100A1","0","0.0"
"15104","4.10956007","0.0","0.24333505","0.0","1","7","false","GNL3L","38.0","1","0","0","0.65449333","false","0","GNL3L","0","0.0"
"15106","4.04187817","1.055E-5","0.24740973","0.0","2","7","false","ESR2","32.5","2","0","0","0.66201354","false","0","ESR2","2910","0.58333333"
"15108","3.97038917","9.9247E-4","0.25186448","0.0","2","6","false","LSM2","53.0","2","0","0","0.66995676","false","0","LSM2","166344","0.5"
"15111","4.00507614","8.5679E-4","0.24968314","0.0","2","6","false","PPIF","43.5","2","0","0","0.66610265","false","0","PPIF","114978","0.5"
"15113","4.10659898","0.0","0.24351051","0.0","1","7","false","MRPS26","30.0","1","0","0","0.65482234","false","0","MRPS26","0","0.0"
"15117","5.31852792","0.0","0.18802195","0.0","1","8","false","DLD","20.0","1","0","0","0.52016356","false","0","DLD","0","0.0"
"15125","4.10659898","0.0","0.24351051","0.0","2","7","false","NFKBIL1","30.0","2","0","1","0.65482234","false","0","NFKBIL1","0","0.0"
"15130","4.1142132","0.0","0.24305984","0.0","1","7","false","PVR","35.0","1","0","0","0.65397631","false","0","PVR","0","0.0"
"15134","3.99873096","4.751E-5","0.25007934","0.0","3","7","false","HDGF","39.0","3","0","0","0.66680767","false","0","HDGF","11568","0.41758242"
"15136","3.79314721","0.0","0.26363332","1.0","2","6","false","PSMB6","130.0","2","0","0","0.68965031","false","0","PSMB6","0","0.60747664"
"15138","4.06810491","0.0","0.2458147","0.0","1","7","false","OTUD6A","45.0","1","0","0","0.65909945","false","0","OTUD6A","0","0.0"
"15140","4.12309645","0.0","0.24253616","0.0","1","7","false","MRPL9","34.0","1","0","0","0.65298928","false","0","MRPL9","0","0.0"
"15142","3.79314721","0.0","0.26363332","1.0","2","6","false","PSMD5","130.0","2","0","0","0.68965031","false","0","PSMD5","0","0.60747664"
"15145","3.85998308","2.2342E-4","0.25906849","0.0","2","6","false","TOMM70","63.5","2","0","0","0.6822241","false","0","TOMM70","9608","0.50403226"
"15147","3.68908629","0.00231885","0.27106983","0.0","6","6","false","CSNK2B","47.0","6","0","0","0.70121263","false","0","CSNK2B","392990","0.18548387"
"15149","3.99365482","0.0","0.2503972","0.0","1","6","false","ENDOG","62.0","1","0","0","0.66737169","false","0","ENDOG","0","0.0"
"15151","3.89805415","4.1078E-4","0.25653825","0.0","3","7","false","SFRS3","55.0","3","0","0","0.67799398","false","0","SFRS3","35380","0.36734694"
"15153","3.75380711","5.6125E-4","0.26639621","0.0","4","6","false","CBL","60.0","4","0","0","0.69402143","false","0","CBL","69118","0.2744186"
"15157","4.12309645","0.0","0.24253616","0.0","1","7","false","NDUFS4","34.0","1","0","0","0.65298928","false","0","NDUFS4","0","0.0"
"15160","3.96996616","0.0","0.25189132","0.0","1","7","false","NDUFS6","64.0","1","0","0","0.67000376","false","0","NDUFS6","0","0.0"
"15162","4.11632826","0.0","0.24293495","0.0","1","7","false","CYP3A4","39.0","1","0","0","0.6537413","false","0","CYP3A4","0","0.0"
"15165","3.9251269","1.3672E-4","0.25476883","0.0","2","6","false","GNAI1","60.0","2","0","0","0.6749859","false","0","GNAI1","36580","0.51754386"
"15168","3.82360406","0.0","0.26153336","0.0","1","6","false","TUBB1","171.0","1","0","0","0.68626622","false","0","TUBB1","0","0.0"
"15171","3.76226734","0.00222378","0.26579717","0.0","4","6","false","TRAF2","69.66666667","4","0","1","0.69308141","false","0","TRAF2","416602","0.34162521"
"15173","4.04483926","0.0","0.24722861","0.0","1","7","false","SART1","66.0","1","0","0","0.66168453","false","0","SART1","0","0.0"
"15175","4.04483926","0.0","0.24722861","0.0","1","7","false","RBM42","66.0","1","0","0","0.66168453","false","0","RBM42","0","0.0"
"15177","3.85067682","1.1855E-4","0.25969461","0.0","2","6","false","RUVBL2","68.5","2","0","0","0.68325813","false","0","RUVBL2","11468","0.5075188"
"15183","4.03257191","2.808E-5","0.2479807","0.0","2","7","false","MRPL12","30.0","2","0","0","0.66304757","false","0","MRPL12","5296","0.52727273"
"15186","3.4928088","0.00309764","0.28630253","0.02777778","9","6","false","ITGA4","69.0","9","0","0","0.72302124","false","0","ITGA4","481150","0.13866305"
"15189","4.06810491","0.0","0.2458147","0.0","1","7","false","LZTR1","45.0","1","0","0","0.65909945","false","0","LZTR1","0","0.0"
"15191","4.01353638","0.0","0.24915683","0.0","1","7","false","ZCCHC17","64.0","1","0","0","0.66516262","false","0","ZCCHC17","0","0.0"
"15193","3.97588832","0.0","0.25151612","0.0","1","6","false","AGPS","58.0","1","0","0","0.66934574","false","0","AGPS","0","0.0"
"15195","3.97588832","0.0","0.25151612","0.0","1","6","false","ATAD1","58.0","1","0","0","0.66934574","false","0","ATAD1","0","0.0"
"15197","4.01353638","0.0","0.24915683","0.0","1","7","false","INTS13","64.0","1","0","0","0.66516262","false","0","INTS13","0","0.0"
"15199","3.97588832","0.0","0.25151612","0.0","1","6","false","CNOT1","58.0","1","0","0","0.66934574","false","0","CNOT1","0","0.0"
"15201","3.97588832","0.0","0.25151612","0.0","1","6","false","FAR1","58.0","1","0","0","0.66934574","false","0","FAR1","0","0.0"
"15203","3.97588832","0.0","0.25151612","0.0","1","6","false","HSD17B4","58.0","1","0","0","0.66934574","false","0","HSD17B4","0","0.0"
"15205","3.97588832","0.0","0.25151612","0.0","1","6","false","PEX10","58.0","1","0","0","0.66934574","false","0","PEX10","0","0.0"
"15207","3.97588832","0.0","0.25151612","0.0","1","6","false","PEX3","58.0","1","0","0","0.66934574","false","0","PEX3","0","0.0"
"15215","3.97588832","0.0","0.25151612","0.0","1","6","false","IQGAP2","58.0","1","0","0","0.66934574","false","0","IQGAP2","0","0.0"
"15217","3.97588832","0.0","0.25151612","0.0","1","6","false","KIF11","58.0","1","0","0","0.66934574","false","0","KIF11","0","0.0"
"15219","3.97588832","0.0","0.25151612","0.0","1","6","false","TUBB8","58.0","1","0","0","0.66934574","false","0","TUBB8","0","0.0"
"15221","3.70473773","3.4392E-4","0.26992464","0.0","3","6","false","TCP1","91.33333333","3","0","0","0.69947359","false","0","TCP1","32348","0.36133333"
"15223","3.97588832","0.0","0.25151612","0.0","1","6","false","TUBB2B","58.0","1","0","0","0.66934574","false","0","TUBB2B","0","0.0"
"15225","3.97588832","0.0","0.25151612","0.0","1","6","false","TUBG2","58.0","1","0","0","0.66934574","false","0","TUBG2","0","0.0"
"15232","4.04187817","0.0","0.24740973","0.0","1","7","false","KCNA1","57.0","1","0","0","0.66201354","false","0","KCNA1","0","0.0"
"15234","4.04695431","0.0","0.2470994","0.0","1","7","false","SMAP1","49.0","1","0","0","0.66144952","false","0","SMAP1","0","0.0"
"15235","3.04737733","0.03396855","0.32815103","8.5034E-4","53","6","false","BRF2","4.65306122","53","0","4","0.77251363","false","0","BRF2","584238","0.02238714"
"15237","3.9856176","1.1825E-4","0.25090214","0.0","2","7","false","SLC3A2","39.5","2","0","0","0.66826471","false","0","SLC3A2","3076","0.50657895"
"15240","5.31852792","0.0","0.18802195","0.0","1","8","false","ACOT7","20.0","1","0","0","0.52016356","false","0","ACOT7","0","0.0"
"15242","5.31852792","0.0","0.18802195","0.0","1","8","false","ASS1","20.0","1","0","0","0.52016356","false","0","ASS1","0","0.0"
"15244","4.02664975","7.7277E-4","0.24834541","0.0","2","7","false","ATG3","37.5","2","0","0","0.66370558","false","0","ATG3","96302","0.5"
"15246","3.65693739","0.00414765","0.27345286","0.0","4","6","false","ACTB","87.5","4","0","0","0.70478473","false","0","ACTB","579214","0.26054217"
"15249","3.73350254","8.9305E-4","0.267845","0.0","3","6","false","UBB","89.66666667","3","0","0","0.6962775","false","0","UBB","48038","0.34908136"
"15251","3.94247039","1.1565E-4","0.25364807","0.0","2","7","false","BTBD1","53.5","2","0","0","0.67305885","false","0","BTBD1","8768","0.51470588"
"15253","4.01353638","0.0","0.24915683","0.0","2","7","false","LARP7","64.0","2","0","1","0.66516262","false","0","LARP7","0","0.0"
"15255","3.86844332","3.0484E-4","0.25850191","0.33333333","3","6","false","DYNLRB1","40.66666667","3","0","0","0.68128408","false","0","DYNLRB1","61816","0.36011905"
"15257","4.10871404","0.0","0.24338515","0.0","1","7","false","KRT3","52.0","1","0","0","0.65458733","false","0","KRT3","0","0.0"
"15262","4.04483926","0.0","0.24722861","0.0","1","7","false","PFDN6","66.0","1","0","0","0.66168453","false","0","PFDN6","0","0.0"
"15264","4.01311337","0.0","0.24918309","0.0","2","6","false","PPP2R3A","80.0","2","0","1","0.66520963","false","0","PPP2R3A","0","0.0"
"15266","3.75507614","0.00202294","0.26630618","0.0","3","6","false","PTMA","79.33333333","3","0","0","0.69388043","false","0","PTMA","159070","0.33619456"
"15268","3.85956007","4.5449E-4","0.25909689","0.0","2","6","false","STRN","68.0","2","0","0","0.6822711","false","0","STRN","106610","0.5037594"
"15270","3.73646362","5.5156E-4","0.26763274","0.0","4","6","false","NOS2","76.75","4","0","0","0.69594849","false","0","NOS2","118924","0.27545455"
"15274","3.79314721","0.0","0.26363332","1.0","2","6","false","PSMD14","130.0","2","0","0","0.68965031","false","0","PSMD14","0","0.60747664"
"15277","3.79314721","0.0","0.26363332","1.0","2","6","false","TXNL1","130.0","2","0","0","0.68965031","false","0","TXNL1","0","0.60747664"
"15279","3.86717428","0.0","0.25858674","0.0","2","6","false","KCTD17","160.0","2","0","1","0.68142508","false","0","KCTD17","0","0.0"
"15282","3.6285956","8.2228E-4","0.27558872","0.1","5","6","false","CUL4B","74.0","5","0","0","0.70793382","false","0","CUL4B","113902","0.22724458"
"15284","3.79314721","0.0","0.26363332","1.0","2","6","false","PSMB7","130.0","2","0","0","0.68965031","false","0","PSMB7","0","0.60747664"
"15287","3.79018613","3.5797E-4","0.26383929","0.0","4","6","false","TCF4","105.5","4","0","2","0.68997932","false","0","TCF4","17714","0.50728155"
"15289","3.86717428","0.0","0.25858674","0.0","1","6","false","UBXN11","160.0","1","0","0","0.68142508","false","0","UBXN11","0","0.0"
"15291","3.79314721","0.0","0.26363332","1.0","2","6","false","PSMD2","130.0","2","0","0","0.68965031","false","0","PSMD2","0","0.60747664"
"15293","4.12309645","0.0","0.24253616","0.0","1","7","false","MRP63","34.0","1","0","0","0.65298928","false","0","MRP63","0","0.0"
"15295","4.01353638","0.0","0.24915683","0.0","1","7","false","NHP2","64.0","1","0","0","0.66516262","false","0","NHP2","0","0.0"
"15297","3.86717428","0.0","0.25858674","0.0","2","6","false","MID2","160.0","2","0","1","0.68142508","false","0","MID2","0","0.0"
"15299","3.98011844","0.0","0.2512488","0.0","1","7","false","NKX3-1","79.0","1","0","0","0.66887573","false","0","NKX3-1","0","0.0"
"15301","3.98181049","5.965E-5","0.25114204","0.0","2","7","false","DNAJA3","38.5","2","0","0","0.66868772","false","0","DNAJA3","11192","0.52083333"
"15306","3.90862944","6.15E-5","0.25584416","0.0","3","7","false","TARDBP","48.0","3","0","0","0.67681895","false","0","TARDBP","12124","0.38842975"
"15309","4.04483926","0.0","0.24722861","0.0","1","7","false","TXNL4A","66.0","1","0","0","0.66168453","false","0","TXNL4A","0","0.0"
"15311","4.01311337","0.0","0.24918309","0.0","1","6","false","E2F2","80.0","1","0","0","0.66520963","false","0","E2F2","0","0.0"
"15313","3.91116751","2.8711E-4","0.25567813","0.0","2","6","false","AATF","57.5","2","0","0","0.67653694","false","0","AATF","10348","0.50446429"
"15315","4.01311337","0.0","0.24918309","0.0","2","6","false","TFDP2","80.0","2","0","1","0.66520963","false","0","TFDP2","0","0.0"
"15320","4.01311337","0.0","0.24918309","0.0","3","6","false","DHX30","80.0","3","0","1","0.66520963","false","0","DHX30","0","0.0"
"15322","4.01311337","0.0","0.24918309","0.0","1","6","false","LIN9","80.0","1","0","0","0.66520963","false","0","LIN9","0","0.0"
"15327","4.13367174","0.0","0.24191568","0.0","1","7","false","RPS6KA4","31.0","1","0","0","0.65181425","false","0","RPS6KA4","0","0.0"
"15329","4.10617597","1.408E-5","0.24353559","0.0","2","7","false","PIN4","24.0","2","0","0","0.65486934","false","0","PIN4","1188","0.54761905"
"15331","4.13367174","0.0","0.24191568","0.0","1","7","false","PHF20","31.0","1","0","0","0.65181425","false","0","PHF20","0","0.0"
"15333","4.13367174","0.0","0.24191568","0.0","1","7","false","ANOS1","31.0","1","0","0","0.65181425","false","0","ANOS1","0","0.0"
"15335","4.09602369","6.829E-5","0.24413921","0.0","2","6","false","EPRS","19.5","2","0","0","0.65599737","false","0","EPRS","12442","0.5"
"15344","4.07910321","0.0","0.24515192","0.0","1","6","false","USP11","51.0","1","0","0","0.65787742","false","0","USP11","0","0.0"
"15348","4.00634518","0.0","0.24960405","0.0","1","6","false","BRD1","51.0","1","0","0","0.66596165","false","0","BRD1","0","0.0"
"15350","4.00634518","0.0","0.24960405","0.0","1","6","false","GATA1","51.0","1","0","0","0.66596165","false","0","GATA1","0","0.0"
"15353","3.8785956","1.957E-4","0.25782528","0.0","3","7","false","MEPCE","58.66666667","3","0","0","0.68015604","false","0","MEPCE","24210","0.36965812"
