"Gene.symbol","Cell.type","SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","Stress","TopologicalCoefficient","PDMalacards","DEG"
"GNAI2",NA,17554,3.99788494,0,0.25013226,0,1,6,"false","GNAI2",82,1,0,0,0.66690167,"false",0,0,0,FALSE,FALSE
"GNAI3",NA,18052,1.875,0,0.53333333,0,1,2,"false","GNAI3",8,1,0,0,0.5625,"false",0,0,0,FALSE,FALSE
"GNAZ",NA,18651,4.04737733,0,0.24707358,0,1,7,"false","GNAZ",78,1,0,0,0.66140252,"false",0,0,0,FALSE,FALSE
"GNB2",NA,18519,3.98434856,0.00029435,0.25098206,0,2,6,"false","GNB2",53,2,0,0,0.66840572,"false",0,59004,0.50485437,FALSE,FALSE
"GNL3L",NA,15104,4.10956007,0,0.24333505,0,1,7,"false","GNL3L",38,1,0,0,0.65449333,"false",0,0,0,FALSE,FALSE
"GNMT",NA,18857,4.60448393,0,0.2171796,0,1,8,"false","GNMT",86,1,0,0,0.59950179,"false",0,0,0,FALSE,FALSE
"GNPAT",NA,16996,3.97588832,0,0.25151612,0,1,6,"false","GNPAT",58,1,0,0,0.66934574,"false",0,0,0,FALSE,FALSE
"GNPTAB",NA,16083,3.86717428,0,0.25858674,0,1,6,"false","GNPTAB",160,1,0,0,0.68142508,"false",0,0,0,FALSE,FALSE
"GOLGA2",NA,15546,3.70093063,0.00187093,0.27020231,0,3,6,"false","GOLGA2",108.66666667,3,0,0,0.6998966,"false",0,397296,0.35651214,FALSE,FALSE
"GOLGA3",NA,18355,4.41539763,0,0.22648017,0,1,7,"false","GOLGA3",50,1,0,0,0.62051137,"false",0,0,0,FALSE,FALSE
"GOPC",NA,17952,4.13874788,0,0.24161897,0,1,7,"false","GOPC",14,1,0,0,0.65125024,"false",0,0,0,FALSE,FALSE
"GORASP1",NA,13285,4.0143824,2.571e-05,0.24910432,0,2,6,"false","GORASP1",26.5,2,0,0,0.66506862,"false",0,782,0.5,FALSE,FALSE
"GORASP2",NA,16525,4.12182741,3.02e-06,0.24261084,0,2,6,"false","GORASP2",8.5,2,0,0,0.65313029,"false",0,168,0.53571429,FALSE,FALSE
"GOSR1",NA,15747,4.10744501,0,0.24346035,0,1,7,"false","GOSR1",36,1,0,0,0.65472833,"false",0,0,0,FALSE,FALSE
"GOT1",NA,14745,4.06810491,0,0.2458147,0,1,6,"false","GOT1",26,1,0,0,0.65909945,"false",0,0,0,FALSE,FALSE
"GPD1",NA,18333,4.07106599,0,0.24563591,0,1,7,"false","GPD1",20,1,0,0,0.65877045,"false",0,0,0,FALSE,FALSE
"GPHN",NA,14856,4.04483926,0,0.24722861,0,1,7,"false","GPHN",66,1,0,0,0.66168453,"false",0,0,0,FALSE,FALSE
"GPKOW",NA,15476,4.04483926,0,0.24722861,0,2,7,"false","GPKOW",66,2,0,1,0.66168453,"false",0,0,0,FALSE,FALSE
"GPS1",NA,14440,3.9894247,0,0.25066271,0,2,7,"false","GPS1",62,2,0,1,0.6678417,"false",0,0,0,FALSE,FALSE
"GRB10",NA,13942,3.99788494,0,0.25013226,0,2,6,"false","GRB10",82,2,0,1,0.66690167,"false",0,0,0,FALSE,FALSE
"GRB14",NA,18710,3.99788494,0,0.25013226,0,1,6,"false","GRB14",82,1,0,0,0.66690167,"false",0,0,0,FALSE,FALSE
"GRB2",NA,14042,3.70389171,0.00062071,0.2699863,0,4,6,"false","GRB2",60,4,0,0,0.69956759,"false",0,130280,0.2718894,FALSE,FALSE
"GRK2",NA,17720,4.02241963,0,0.24860658,0,1,7,"false","GRK2",15,1,0,0,0.6641756,"false",0,0,0,FALSE,FALSE
"GRK5",NA,13367,4.02918782,1.836e-05,0.24818898,0,2,7,"false","GRK5",27.5,2,0,0,0.66342358,"false",0,2846,0.51960784,FALSE,FALSE
"GRSF1",NA,14911,4.08883249,8.29e-06,0.24456859,0,2,7,"false","GRSF1",17.5,2,0,0,0.65679639,"false",0,852,0.515625,FALSE,FALSE
"GSK3A",NA,14797,3.85659898,0,0.25929582,0,1,6,"false","GSK3A",100,1,0,0,0.68260011,"false",0,0,0,FALSE,FALSE
"GSK3B",NA,18495,3.81091371,0.00030265,0.26240426,0,2,6,"false","GSK3B",92.5,2,0,0,0.68767625,"false",0,12558,0.50274725,FALSE,FALSE
"GSPT1",NA,18475,4.46827411,0,0.22380006,0,1,7,"false","GSPT1",43,1,0,0,0.61463621,"false",0,0,0,FALSE,FALSE
"GTF2A1",NA,15089,4.01480541,0.00012216,0.24907807,0,3,7,"false","GTF2A1",33.5,3,0,1,0.66502162,"false",0,3982,0.51587302,FALSE,FALSE
"GTF2A2",NA,17797,4.05541455,0,0.24658392,0,1,7,"false","GTF2A2",39,1,0,0,0.66050949,"false",0,0,0,FALSE,FALSE
"GTF2E1",NA,15079,4.13663283,0,0.24174251,0,1,7,"false","GTF2E1",28,1,0,0,0.65148524,"false",0,0,0,FALSE,FALSE
"GTF2F1",NA,16199,3.96192893,0,0.25240231,0,1,6,"false","GTF2F1",47,1,0,0,0.67089679,"false",0,0,0,FALSE,FALSE
"GTF2F2",NA,14111,4.03130288,6.189e-05,0.24805876,0,2,7,"false","GTF2F2",26,2,0,0,0.66318857,"false",0,2836,0.52083333,FALSE,FALSE
"GTSE1",NA,18939,3.82360406,0,0.26153336,0,1,6,"false","GTSE1",171,1,0,0,0.68626622,"false",0,0,0,FALSE,FALSE
"GZMA",NA,18565,4.09602369,0,0.24413921,0,1,7,"false","GZMA",30,1,0,0,0.65599737,"false",0,0,0,FALSE,FALSE
"GZMB",NA,18349,4.41539763,0,0.22648017,0,1,7,"false","GZMB",50,1,0,0,0.62051137,"false",0,0,0,FALSE,FALSE
"H2AFV",NA,13498,3.82360406,0,0.26153336,0,1,6,"false","H2AFV",171,1,0,0,0.68626622,"false",0,0,0,FALSE,FALSE
"H2AFX",NA,14114,3.7715736,0.00020154,0.26514132,0,3,6,"false","H2AFX",64.66666667,3,0,0,0.69204738,"false",0,21018,0.38123752,FALSE,FALSE
"H3F3A",NA,15917,4.01522843,0,0.24905183,0,1,6,"false","H3F3A",35,1,0,0,0.66497462,"false",0,0,0,FALSE,FALSE
"HABP4",NA,19610,3.96192893,0,0.25240231,0,1,6,"false","HABP4",47,1,0,0,0.67089679,"false",0,0,0,FALSE,FALSE
"HACD3",NA,14049,3.80922166,0.00144785,0.26252082,0,3,6,"false","HACD3",55.33333333,3,0,0,0.68786426,"false",0,132316,0.33958333,FALSE,FALSE
"HADHA",NA,14970,3.82360406,0,0.26153336,0,1,6,"false","HADHA",171,1,0,0,0.68626622,"false",0,0,0,FALSE,FALSE
"HADHB",NA,13322,3.79568528,0.00045382,0.26345704,0,2,6,"false","HADHB",99.5,2,0,0,0.6893683,"false",0,72836,0.50512821,FALSE,FALSE
"HAND1",NA,17642,4.48181049,0,0.22312412,0,1,7,"false","HAND1",48,1,0,0,0.61313217,"false",0,0,0,FALSE,FALSE
"HAND2",NA,17534,4.48181049,0,0.22312412,0,1,7,"false","HAND2",48,1,0,0,0.61313217,"false",0,0,0,FALSE,FALSE
"HCFC1",NA,18618,4.04737733,0,0.24707358,0,1,7,"false","HCFC1",78,1,0,0,0.66140252,"false",0,0,0,FALSE,FALSE
"HCTP4",NA,16975,4.1641286,0,0.24014628,0,1,7,"false","HCTP4",17,1,0,0,0.64843016,"false",0,0,0,FALSE,FALSE
"HDAC1",NA,17346,3.76522843,0.00277934,0.26558814,0,6,6,"false","HDAC1",47.4,6,0,1,0.6927524,"false",0,290962,0.21284404,FALSE,FALSE
"HDAC10",NA,14843,4.11252115,0,0.24315984,0,1,7,"false","HDAC10",14,1,0,0,0.65416432,"false",0,0,0,FALSE,FALSE
"HDAC11",NA,15497,3.99365482,0,0.2503972,0,1,6,"false","HDAC11",62,1,0,0,0.66737169,"false",0,0,0,FALSE,FALSE
"HDAC2",NA,15834,3.89847716,0.00034711,0.25651042,0,3,6,"false","HDAC2",48,3,0,0,0.67794698,"false",0,61710,0.35877863,FALSE,FALSE
"HDAC3",NA,14864,3.99196277,0.00011592,0.25050334,0,2,6,"false","HDAC3",52.5,2,0,0,0.66755969,"false",0,10724,0.515,FALSE,FALSE
"HDAC4",NA,19108,5.14974619,0,0.19418433,0,1,8,"false","HDAC4",13,1,0,0,0.53891709,"false",0,0,0,FALSE,FALSE
"HDAC5",NA,15939,3.75423012,0.00115976,0.2663662,0,4,6,"false","HDAC5",53,4,0,0,0.69397443,"false",0,170028,0.27083333,FALSE,FALSE
"HDAC6",NA,14834,3.58375635,0.00037178,0.27903683,0,3,6,"false","HDAC6",102.33333333,3,0,0,0.71291596,"false",0,63116,0.36450839,FALSE,FALSE
"HDGF",NA,15134,3.99873096,4.751e-05,0.25007934,0,3,7,"false","HDGF",39,3,0,0,0.66680767,"false",0,11568,0.41758242,FALSE,FALSE
"HECTD3",NA,13456,4.00380711,0,0.24976228,0,1,6,"false","HECTD3",63,1,0,0,0.66624365,"false",0,0,0,FALSE,FALSE
"HECW2",NA,17237,3.79357022,0.00023283,0.26360393,0,2,6,"false","HECW2",94,2,0,0,0.68960331,"false",0,15032,0.5027027,FALSE,FALSE
"HELZ",NA,16292,3.82360406,0,0.26153336,0,1,6,"false","HELZ",171,1,0,0,0.68626622,"false",0,0,0,FALSE,FALSE
"HEMGN",NA,18393,6.09390863,0,0.16409829,0,1,9,"false","HEMGN",7,1,0,0,0.43401015,"false",0,0,0,FALSE,FALSE
"HEXA",NA,17113,4.14763113,0,0.24110148,0,1,7,"false","HEXA",22,1,0,0,0.65026321,"false",0,0,0,FALSE,FALSE
"HEXIM1",NA,14923,3.89340102,0,0.25684485,0,1,6,"false","HEXIM1",101,1,0,0,0.678511,"false",0,0,0,FALSE,FALSE
"HGS",NA,14599,4.12394247,0,0.24248641,0,1,7,"false","HGS",44,1,0,0,0.65289528,"false",0,0,0,FALSE,FALSE
"HIF1A",NA,14444,4.00888325,0,0.24944603,0,1,6,"false","HIF1A",61,1,0,0,0.66567964,"false",0,0,0,FALSE,FALSE
"HIG-1",NA,18634,4.04737733,0,0.24707358,0,1,7,"false","HIG-1",78,1,0,0,0.66140252,"false",0,0,0,FALSE,FALSE
"HIGD1A",NA,13852,3.96996616,0,0.25189132,0,1,7,"false","HIGD1A",64,1,0,0,0.67000376,"false",0,0,0,FALSE,FALSE
"HIP2",NA,18691,4.06810491,0,0.2458147,0,1,7,"false","HIP2",45,1,0,0,0.65909945,"false",0,0,0,FALSE,FALSE
"HIPK4",NA,14593,4.12394247,0,0.24248641,0,1,7,"false","HIPK4",44,1,0,0,0.65289528,"false",0,0,0,FALSE,FALSE
"HIST1H2BJ",NA,14186,4.01353638,0,0.24915683,0,1,7,"false","HIST1H2BJ",64,1,0,0,0.66516262,"false",0,0,0,FALSE,FALSE
"HIST1H4J",NA,14552,3.75042301,0.00062393,0.26663659,0,2,6,"false","HIST1H4J",117.5,2,0,0,0.69439744,"false",0,27716,0.50652174,FALSE,FALSE
"HIST2H2AA4; HIST2H2AA3",NA,17764,4.71573604,0,0.21205597,0,1,8,"false","HIST2H2AA4; HIST2H2AA3",28,1,0,0,0.58714044,"false",0,0,0,FALSE,FALSE
"HIST2H2BE",NA,17762,4.71573604,0,0.21205597,0,1,8,"false","HIST2H2BE",28,1,0,0,0.58714044,"false",0,0,0,FALSE,FALSE
"HIST3H3",NA,16728,4.05541455,0,0.24658392,0,1,7,"false","HIST3H3",39,1,0,0,0.66050949,"false",0,0,0,FALSE,FALSE
"HLA-B",NA,16992,3.56133672,0.00472205,0.28079344,0.07142857,9,6,"false","HLA-B",68.5,9,0,1,0.71540703,"false",0,680668,0.15711806,FALSE,FALSE
"HLA-C",NA,18959,4.13663283,0,0.24174251,0,1,7,"false","HLA-C",28,1,0,0,0.65148524,"false",0,0,0,FALSE,FALSE
"HLTF",NA,13281,3.12182741,0.01479512,0.3203252,0,31,6,"false","HLTF",7.31034483,31,0,2,0.7642414,"false",0,967686,0.05953155,FALSE,TRUE
"HMCES",NA,16271,3.18020305,0.00014756,0.31444533,0,5,5,"false","HMCES",33.8,5,0,0,0.75775522,"false",0,27758,0.3184466,FALSE,TRUE
"HMGA1",NA,16015,4.1641286,0,0.24014628,0,1,7,"false","HMGA1",17,1,0,0,0.64843016,"false",0,0,0,FALSE,FALSE
"HMGB3",NA,16170,4.14763113,0,0.24110148,0,1,7,"false","HMGB3",22,1,0,0,0.65026321,"false",0,0,0,FALSE,FALSE
"HMGXB4",NA,17142,4.01353638,0,0.24915683,0,1,7,"false","HMGXB4",64,1,0,0,0.66516262,"false",0,0,0,FALSE,FALSE
"HNF4A",NA,17708,4.19077834,0,0.23861916,0,1,7,"false","HNF4A",6,1,0,0,0.64546907,"false",0,0,0,FALSE,FALSE
"HNRNPA0",NA,13584,2.98054146,0.03460771,0.33550951,0.00421941,81,6,"false","HNRNPA0",6.64556962,81,0,2,0.77993984,"false",0,2914118,0.0370878,FALSE,TRUE
"HNRNPA1",NA,13611,3.9928088,3.39e-05,0.25045026,0,2,7,"false","HNRNPA1",46,2,0,0,0.66746569,"false",0,5764,0.51724138,FALSE,FALSE
"HNRNPA2B1",NA,17427,3.97546531,4.872e-05,0.25154288,0,2,7,"false","HNRNPA2B1",45,2,0,0,0.66939274,"false",0,4536,0.51764706,FALSE,FALSE
"HNRNPAB",NA,14285,3.96615905,5.757e-05,0.25213311,0,2,7,"false","HNRNPAB",50,2,0,0,0.67042677,"false",0,5526,0.51578947,FALSE,FALSE
"HNRNPC",NA,19423,4.16370558,0,0.24017068,0,1,7,"false","HNRNPC",21,1,0,0,0.64847716,"false",0,0,0,FALSE,FALSE
"HNRNPH1",NA,13893,3.95262267,3.719e-05,0.25299658,0,2,7,"false","HNRNPH1",59,2,0,0,0.67193081,"false",0,5872,0.54716981,FALSE,FALSE
"HNRNPH2",NA,15977,3.89424704,0,0.25678905,1,2,6,"false","HNRNPH2",63,2,0,0,0.678417,"false",0,0,0.5625,FALSE,FALSE
"HNRNPH3",NA,13912,3.98011844,0,0.2512488,0,1,7,"false","HNRNPH3",79,1,0,0,0.66887573,"false",0,0,0,FALSE,FALSE
"HNRNPK",NA,19264,3.88155668,1.214e-05,0.2576286,0.33333333,4,6,"false","HNRNPK",50.66666667,4,0,1,0.67982704,"false",0,2372,0.41256831,FALSE,FALSE
"HNRNPL",NA,13897,3.80245347,6.428e-05,0.2629881,0,2,6,"false","HNRNPL",90,2,0,0,0.68861628,"false",0,13196,0.54938272,FALSE,FALSE
"HNRNPM",NA,13238,3.65905245,0.01707597,0.2732948,0,41,7,"false","HNRNPM",3.33333333,41,0,2,0.70454973,"false",0,2827096,0.03196347,FALSE,TRUE
"HNRNPU",NA,13500,3.66624365,0.00114948,0.27275874,0,4,6,"false","HNRNPU",88.75,4,0,0,0.70375071,"false",0,102496,0.27421875,FALSE,FALSE
"HNRNPUL1",NA,14273,3.98011844,0,0.2512488,0,1,7,"false","HNRNPUL1",79,1,0,0,0.66887573,"false",0,0,0,FALSE,FALSE
"HNRPD",NA,13391,3.96615905,5.757e-05,0.25213311,0,2,7,"false","HNRPD",50,2,0,0,0.67042677,"false",0,5526,0.51578947,FALSE,FALSE
"HNRPDL",NA,14279,3.98011844,0,0.2512488,0,1,7,"false","HNRPDL",79,1,0,0,0.66887573,"false",0,0,0,FALSE,FALSE
"HNRPF",NA,18901,3.90609137,0.00052099,0.2560104,0,2,7,"false","HNRPF",59,2,0,0,0.67710096,"false",0,96124,0.5,FALSE,FALSE
"HNRPH3",NA,18694,3.98011844,0,0.2512488,0,1,7,"false","HNRPH3",79,1,0,0,0.66887573,"false",0,0,0,FALSE,FALSE
"HOMER3",NA,16557,3.86717428,0,0.25858674,0,2,6,"false","HOMER3",160,2,0,1,0.68142508,"false",0,0,0,FALSE,FALSE
"HOOK3",NA,14665,4.10744501,0,0.24346035,0,1,7,"false","HOOK3",36,1,0,0,0.65472833,"false",0,0,0,FALSE,FALSE
"HOXA1",NA,17630,4.48181049,0,0.22312412,0,1,7,"false","HOXA1",48,1,0,0,0.61313217,"false",0,0,0,FALSE,FALSE
"HOXA9",NA,17294,4.07910321,0,0.24515192,0,1,6,"false","HOXA9",51,1,0,0,0.65787742,"false",0,0,0,FALSE,FALSE
"HOXB9",NA,18967,4.00634518,0,0.24960405,0,1,6,"false","HOXB9",51,1,0,0,0.66596165,"false",0,0,0,FALSE,FALSE
"HOXC6",NA,18718,3.99788494,0,0.25013226,0,1,6,"false","HOXC6",82,1,0,0,0.66690167,"false",0,0,0,FALSE,FALSE
"HOXC8",NA,17187,4.00676819,0.00012626,0.2495777,0,3,6,"false","HOXC8",37,3,0,1,0.66591465,"false",0,9760,0.50704225,FALSE,FALSE
"HP1BP3",NA,13317,3.10913706,0.02406141,0.32163265,0,53,6,"false","HP1BP3",7.23076923,53,0,1,0.76565144,"false",0,2715078,0.05664336,FALSE,TRUE
"HSD17B11",NA,19281,4.04695431,0,0.2470994,0,1,7,"false","HSD17B11",49,1,0,0,0.66144952,"false",0,0,0,FALSE,FALSE
"HSD17B14",NA,17084,3.78299492,0.00043119,0.26434083,0,2,6,"false","HSD17B14",123,2,0,0,0.69077834,"false",0,220634,0.53508772,FALSE,FALSE
"HSD17B4",NA,15203,3.97588832,0,0.25151612,0,1,6,"false","HSD17B4",58,1,0,0,0.66934574,"false",0,0,0,FALSE,FALSE
"HSDL1",NA,19114,4.1641286,0,0.24014628,0,1,7,"false","HSDL1",13,1,0,0,0.64843016,"false",0,0,0,FALSE,FALSE
"HSF1",NA,17788,4.00888325,0,0.24944603,0,1,6,"false","HSF1",61,1,0,0,0.66567964,"false",0,0,0,FALSE,FALSE
"HSFX2; HSFX1",NA,15583,4.09475465,0,0.24421488,0,1,7,"false","HSFX2; HSFX1",20,1,0,0,0.65613837,"false",0,0,0,FALSE,FALSE
"HSFY2; HSFY1",NA,18665,5.34517766,0,0.18708452,0,1,8,"false","HSFY2; HSFY1",7,1,0,0,0.51720248,"false",0,0,0,FALSE,FALSE
"HSP90AA1",NA,13640,3.27834179,0.01106395,0.30503226,0.00952381,15,6,"false","HSP90AA1",61.06666667,15,0,0,0.74685091,"false",0,1895130,0.086,FALSE,FALSE
"HSP90AB1",NA,13645,3.52834179,0.0026019,0.28341925,0,9,6,"false","HSP90AB1",58.75,9,0,1,0.71907313,"false",0,505682,0.14365672,FALSE,FALSE
"HSPA14",NA,13791,4.04737733,0,0.24707358,0,1,7,"false","HSPA14",78,1,0,0,0.66140252,"false",0,0,0,FALSE,FALSE
"HSPA1A",NA,14909,3.61886633,0.00120959,0.27632963,0.1,6,6,"false","HSPA1A",95.6,6,0,1,0.70901485,"false",0,143714,0.23170732,FALSE,FALSE
"HSPA1L",NA,13594,2.88747885,0.05768848,0.34632288,0.00161725,109,5,"false","HSPA1L",6.35849057,109,0,3,0.79028013,"false",0,4703162,0.01913274,FALSE,TRUE
"HSPA4",NA,13793,3.60152284,0.00302078,0.27766032,0,6,6,"false","HSPA4",71.5,6,0,0,0.71094191,"false",0,303054,0.18359375,FALSE,FALSE
"HSPA5",NA,14946,3.5143824,0.00285215,0.28454502,0.1,5,6,"false","HSPA5",92.4,5,0,0,0.72062418,"false",0,164916,0.21857143,FALSE,FALSE
"HSPA6",NA,14478,3.75888325,0.00040459,0.26603646,0,3,6,"false","HSPA6",67.66666667,3,0,0,0.69345742,"false",0,48470,0.35460993,FALSE,FALSE
"HSPA8",NA,13267,3.6180203,0.00227701,0.27639425,0,9,6,"false","HSPA8",71.66666667,9,0,3,0.70910886,"false",0,331094,0.19047619,TRUE,FALSE
"HSPA9",NA,13502,3.80668359,0.00184985,0.26269586,0,2,6,"false","HSPA9",95.5,2,0,0,0.68814627,"false",0,140728,0.5,TRUE,FALSE
"HSPB1",NA,18910,4.08798646,7.704e-05,0.24461921,0,2,7,"false","HSPB1",11.5,2,0,0,0.65689039,"false",0,14428,0.5,FALSE,FALSE
"HSPD1",NA,13504,3.75549915,0.00126327,0.26627619,0,3,6,"false","HSPD1",81.33333333,3,0,0,0.69383343,"false",0,152854,0.34927536,FALSE,FALSE
"HSPE1",NA,19148,4.46827411,0,0.22380006,0,1,7,"false","HSPE1",43,1,0,0,0.61463621,"false",0,0,0,FALSE,FALSE
"HTATIP",NA,18329,4.11252115,0,0.24315984,0,1,7,"false","HTATIP",26,1,0,0,0.65416432,"false",0,0,0,FALSE,FALSE
"HTATSF1",NA,15522,3.89340102,0,0.25684485,0,1,6,"false","HTATSF1",101,1,0,0,0.678511,"false",0,0,0,FALSE,FALSE
"HTRA2",NA,16131,4.16666667,0,0.24,0,1,7,"false","HTRA2",6,1,0,0,0.64814815,"false",0,0,0,FALSE,FALSE
"HTT",NA,14449,3.7284264,0.00609956,0.26820967,0.13333333,6,6,"false","HTT",40.66666667,6,0,0,0.69684151,"false",0,551296,0.17931548,TRUE,FALSE
"HUWE1",NA,13971,3.55414552,0.00395869,0.28136158,0.02777778,9,6,"false","HUWE1",54.22222222,9,0,0,0.71620605,"false",0,349904,0.13530239,FALSE,FALSE
"HYOU1",NA,19146,4.46827411,0,0.22380006,0,1,7,"false","HYOU1",43,1,0,0,0.61463621,"false",0,0,0,FALSE,FALSE
"IARS",NA,17805,4.24661591,0.00115048,0.23548162,0,9,7,"false","IARS",3.375,9,0,1,0.6392649,"false",0,150888,0.16964286,FALSE,TRUE
"IARS2",NA,15569,3.09517766,0.00781952,0.32308323,0,20,6,"false","IARS2",12.15,20,0,0,0.76720248,"false",0,672140,0.10420561,FALSE,TRUE
"ICK",NA,16547,3.85659898,0,0.25929582,0,1,6,"false","ICK",100,1,0,0,0.68260011,"false",0,0,0,FALSE,FALSE
"ID1",NA,17540,4.48181049,0,0.22312412,0,2,7,"false","ID1",48,2,0,1,0.61313217,"false",0,0,0,FALSE,FALSE
"ID2",NA,17527,3.90101523,0.00080646,0.25634353,0,3,6,"false","ID2",64,3,0,1,0.67766497,"false",0,15768,0.5,FALSE,FALSE
"ID3",NA,17595,4.48181049,0,0.22312412,0,2,7,"false","ID3",48,2,0,1,0.61313217,"false",0,0,0,FALSE,FALSE
"IDH1",NA,16978,4.06810491,0,0.2458147,0,1,6,"false","IDH1",26,1,0,0,0.65909945,"false",0,0,0,FALSE,FALSE
"IER2",NA,16457,4.05837563,0,0.246404,0,1,7,"false","IER2",45,1,0,0,0.66018049,"false",0,0,0,FALSE,FALSE
"IER5",NA,14757,4.05837563,0,0.246404,0,1,7,"false","IER5",45,1,0,0,0.66018049,"false",0,0,0,FALSE,FALSE
"IFIT1",NA,17094,4.18824027,0,0.23876376,0,1,7,"false","IFIT1",9,1,0,0,0.64575108,"false",0,0,0,FALSE,FALSE
"IFNGR1",NA,16174,4.15947547,0,0.24041493,0,1,7,"false","IFNGR1",13,1,0,0,0.64894717,"false",0,0,0,FALSE,FALSE
"IFT20",NA,14530,3.86717428,0,0.25858674,0,2,6,"false","IFT20",160,2,0,1,0.68142508,"false",0,0,0,FALSE,FALSE
"IGBP1",NA,16145,4.04737733,0,0.24707358,0,1,7,"false","IGBP1",78,1,0,0,0.66140252,"false",0,0,0,FALSE,FALSE
"IGF1R",NA,13222,2.99830795,0.05037383,0.33352144,0,96,5,"false","IGF1R",4.37804878,96,0,11,0.77796578,"false",0,3939666,0.02937434,FALSE,TRUE
"IGF2",NA,18319,3.99788494,0,0.25013226,0,1,6,"false","IGF2",82,1,0,0,0.66690167,"false",0,0,0,FALSE,FALSE
"IGFBP7",NA,17245,4.04187817,0,0.24740973,0,1,7,"false","IGFBP7",57,1,0,0,0.66201354,"false",0,0,0,FALSE,FALSE
"IK",NA,16790,4.15736041,0,0.24053724,0,1,7,"false","IK",25,1,0,0,0.64918218,"false",0,0,0,FALSE,FALSE
"IKBKB",NA,18805,3.80879865,0.00020906,0.26254998,0,2,6,"false","IKBKB",84.5,2,0,0,0.68791126,"false",0,19398,0.51226994,FALSE,FALSE
"IKBKE",NA,18916,3.84898477,0.00081001,0.25980877,0,3,6,"false","IKBKE",51,3,0,0,0.68344614,"false",0,140872,0.34722222,FALSE,FALSE
"IKBKG",NA,18927,3.75846024,0.00102994,0.2660664,0,4,6,"false","IKBKG",54,4,0,0,0.69350442,"false",0,93258,0.25480769,FALSE,FALSE
"IKZF3",NA,15607,3.86717428,0,0.25858674,0,2,6,"false","IKZF3",160,2,0,1,0.68142508,"false",0,0,0,FALSE,FALSE
"IL12RB1",NA,17978,4.15947547,0,0.24041493,0,1,7,"false","IL12RB1",13,1,0,0,0.64894717,"false",0,0,0,FALSE,FALSE
"IL12RB2",NA,19233,4.15947547,0,0.24041493,0,1,7,"false","IL12RB2",13,1,0,0,0.64894717,"false",0,0,0,FALSE,FALSE
"IL17B",NA,15043,5.52749577,0,0.18091375,0,2,8,"false","IL17B",6,2,0,1,0.49694491,"false",0,0,0,FALSE,FALSE
"IL17RB",NA,15037,4.52791878,0.00265674,0.22085202,0,9,7,"false","IL17RB",2.66666667,9,0,3,0.60800902,"false",0,299012,0.16666667,FALSE,TRUE
"IL18R1",NA,17924,1.875,0,0.53333333,0,1,2,"false","IL18R1",8,1,0,0,0.5625,"false",0,0,0,FALSE,FALSE
"IL18RAP",NA,18228,1.875,0,0.53333333,0,1,2,"false","IL18RAP",8,1,0,0,0.5625,"false",0,0,0,FALSE,FALSE
"IL25",NA,15045,5.52749577,0,0.18091375,0,2,8,"false","IL25",6,2,0,1,0.49694491,"false",0,0,0,FALSE,FALSE
"ILF2",NA,15533,4.04780034,3.089e-05,0.24704776,0,2,7,"false","ILF2",28,2,0,0,0.66135552,"false",0,3740,0.51923077,FALSE,FALSE
"ILK",NA,15817,3.94754653,3.178e-05,0.2533219,0,2,6,"false","ILK",46,2,0,0,0.67249483,"false",0,3250,0.52325581,FALSE,FALSE
"IMMT",NA,15060,4.10871404,0,0.24338515,0,1,7,"false","IMMT",52,1,0,0,0.65458733,"false",0,0,0,FALSE,FALSE
"IMP4",NA,13459,3.17639594,0.0009261,0.31482221,0,5,6,"false","IMP4",30.8,5,0,0,0.75817823,"false",0,66814,0.28932039,FALSE,TRUE
"IMPAD1",NA,13860,3.96996616,0,0.25189132,0,1,7,"false","IMPAD1",64,1,0,0,0.67000376,"false",0,0,0,FALSE,FALSE
"IMPDH2",NA,16998,3.857022,0.00020382,0.25926738,0,2,6,"false","IMPDH2",50.5,2,0,0,0.68255311,"false",0,4988,0.51030928,FALSE,FALSE
"ING4",NA,15653,4.11886633,0,0.24278525,0,2,7,"false","ING4",23,2,0,1,0.6534593,"false",0,0,0,FALSE,FALSE
"INO80E",NA,13344,3.85025381,0.0019453,0.25972314,0,3,6,"false","INO80E",90,3,0,1,0.68330513,"false",0,180082,0.5,FALSE,FALSE
"INPPL1",NA,15371,3.8819797,2.946e-05,0.25760052,0,2,6,"false","INPPL1",57.5,2,0,0,0.67978003,"false",0,3508,0.51363636,FALSE,FALSE
"INS",NA,17558,3.99788494,0,0.25013226,0,1,6,"false","INS",82,1,0,0,0.66690167,"false",0,0,0,FALSE,FALSE
"INSIG1",NA,14354,4.11632826,0,0.24293495,0,1,7,"false","INSIG1",39,1,0,0,0.6537413,"false",0,0,0,FALSE,FALSE
"INTS13",NA,15197,4.01353638,0,0.24915683,0,1,7,"false","INTS13",64,1,0,0,0.66516262,"false",0,0,0,FALSE,FALSE
"IPO4",NA,19073,4.04695431,0,0.2470994,0,1,7,"false","IPO4",49,1,0,0,0.66144952,"false",0,0,0,FALSE,FALSE
