,C_GSM208622.cel,C_GSM208623.cel,C_GSM208624.cel,P_GSM208625.cel,P_GSM208626.cel,P_GSM208627.cel,P_GSM208628.cel,P_GSM208629.cel
NUCB1,316.341185625248,300.255910562356,347.387476813147,242.331365554569,200.694372562189,250.437203125469,185.145021428525,234.124491407969
SUV420H1,86.4957411916558,107.848576816341,92.4088118806428,121.52741112732,142.072986328572,183.166200102967,158.421777797557,137.433287877491
SPATS2L,334.531450209424,316.333282698253,332.740081682049,209.029727372085,226.013763032616,201.563820143197,231.32793976456,283.423120119702
LARP1,223.501671143924,182.523341015881,183.64881115444,156.884277797578,140.94171483527,123.749554837323,138.321777813166,144.543828778442
GAS7,101.674946554563,104.537589995052,73.9153299565294,51.470668565563,63.9262334745924,62.8722633207206,52.4276862238661,66.1533114971679
ASAP1,92.9689965941345,103.148772087064,113.775972056767,71.6476155818632,71.0268070475264,80.9518778924104,64.0573267145274,81.0967742612756
FGFR1,37.1169978085134,43.4270766876825,39.4144175587273,67.2235350093183,52.4813506716367,55.4704793227899,56.5763913082039,50.0126027285511
CX3CL1,194.244395285368,201.935064635358,207.866343927556,141.149208920557,165.10198510823,127.716673471731,111.454071281679,146.619220942279
MPP2,183.346777797528,181.016775768696,177.646777797528,137.164034432399,131.282545753748,128.768395245361,111.461873373802,152.095370491902
CFH,24.4755396080053,28.7694925809057,24.6563327059704,35.3089860180029,32.3002473078535,37.9170989459373,38.7704364771081,32.3619658948723
ABCB1 ,25.2174060026215,29.7353545828561,24.5015413826027,46.1472642951322,38.6243848666057,45.1901863845309,35.5980321881639,33.3662519702649
SRGN,143.720213423975,57.5721224356139,137.45594092715,223.795083604911,256.973598805452,422.247273013748,296.486290444701,233.113639655893
CPNE6,89.6901218546259,88.8050314486746,126.417716840416,40.432733526309,48.8198545773707,36.9891078578271,37.6265446497173,78.6446038194779
AGPAT1,389.521777797527,432.124258640071,459.902336387281,340.666586594523,327.784844764743,262.933422439148,281.987664688264,318.489787818084
EGFR,82.0333311772859,85.2674770037065,104.638793952532,176.932220847827,216.071777797528,172.65888160808,212.83999895574,109.21804758051
EFNB3,366.908626858519,359.425309941997,358.56782054766,228.046777797528,261.90981807649,195.295859419542,181.134277797528,289.86266845751
TNPO1,189.21588276617,324.431967406164,237.489039262758,666.392126799127,436.110256051287,656.900888665462,988.57947840868,403.629189423484
ARPC4,95.1862095418515,104.883528826236,108.947105402076,73.0085829380301,79.1999774655965,80.532029311788,64.9960532341802,82.5187356797855
MBD4,68.3127759972976,58.8217876834353,55.0027083680064,77.0310357228633,78.5338040937817,88.5189655735982,90.904476250344,77.2845430765312
PMS2P1,235.488416205516,256.929432025623,256.849115630958,179.368500133068,213.294995075548,169.731244613815,169.498560585802,197.637973217692
GRIN2A,247.304347434247,288.836987109889,265.006127123663,155.709470666352,175.007075545964,148.359277798286,123.841641258995,219.868399739585
RIN2,78.6446038194779,62.1593478223151,99.4099286418305,105.754749644482,128.173076125307,137.791617687912,173.867425476826,146.883122190089
HAUS2,80.3583041906216,77.1717327523338,81.3782423916751,139.784277807759,121.322178022183,116.465300041512,155.749547553006,95.0223494895889
CORO2B,558.626975021579,531.104054739036,578.938625087924,357.985882778373,411.773352074446,296.960827961442,245.209160496028,401.022490884193
JUND,111.020772082254,122.214472473372,156.778521894094,99.4059241187809,74.3036472722695,65.9392447328356,78.2793217214819,88.9948490848201
GNB1,376.97314997515,252.534277797528,275.014202852959,160.816541229306,178.992274415514,177.252375751761,141.082908944339,230.363926484837
GABRA5,47.8325105561432,28.6335396039268,35.1090945234371,19.0297893901995,23.5662950268484,18.9796324506959,17.4815757207704,26.3253364051062
ZBTB18,30.6507664781677,27.1437252756903,32.0473445273072,15.9827252492916,14.6546666755064,15.7185442547851,16.0151597550904,26.3244123477052
CAMK1G,196.313081828347,179.565376642124,171.253201067125,105.321846605429,149.380532158205,110.901771077566,100.865180900245,138.044663159552
PXDC1,83.9088134357486,61.3221061972172,73.4783028797446,112.760167958371,89.6483307576017,100.521961285326,116.003611324573,105.686345242913
EXOC7,114.043994994494,112.521950573293,106.344543411231,92.9178651621641,88.5296023633824,77.223817477648,82.2451967105571,89.9908860486959
TROVE2,185.741489548987,145.321777799419,198.92967892139,233.946421517684,234.467114809796,267.109277797528,324.578079673137,288.032684001129
JPH3,99.9094840844772,126.704006568468,118.157954099644,64.02048854462,66.7713915278066,31.1888402619517,37.3352186691269,68.6672551643578
RASGRF1,77.3361229372912,75.4381552234777,85.0552979867268,47.2881785458122,53.9952764563282,34.5953162398091,39.3069986478689,62.3639567660001
SMUG1,79.6374905400948,71.3903740997416,77.5378307182595,60.2503851390271,62.557914013565,55.8319785123173,58.5940122710239,63.5874119299592
ABCB1,36.674194259372,40.1789388679961,40.6672969336149,59.2597992185335,48.2215193048015,70.1900308228243,65.6949331661231,50.2509928541959
DTX3,43.4554009297337,54.5972348419577,50.4345902990651,34.083191418201,41.5842168373184,34.8948312042362,32.3992247557375,36.5067695888698
CA4,70.0642644394422,79.6693227564273,97.8683557609612,49.5088708622989,55.8130189512081,55.5621545012086,66.4803321227237,51.7502906058329
ADRBK1,94.4005908307788,116.605093527559,91.0174561667401,80.1661305575778,47.5029792166795,56.7987159111205,61.1246241349559,67.7572490800197
ARHGAP29,54.0048200082086,73.7809242565651,88.6861390938241,125.20141910155,103.347249228693,128.961835528333,136.524476495268,97.7794531841496
KLHL26,142.299674426262,130.768055749228,152.043462327435,119.148961244292,109.400519234041,92.8957873634192,104.851935144895,91.7318819847296
OR7A5,69.9624877029699,75.6877769376134,66.4568741340032,141.214346783222,100.560149037444,92.1603543708888,125.980123840803,95.2254185141929
DBT,232.335506902395,183.724399860233,205.508891726776,277.867611801122,318.336635526631,334.243139889789,376.963473169575,254.565870795414
BAIAP3,140.197480679717,117.456612543525,124.554629944217,89.700855091485,83.7962518617404,67.4723870325395,76.1863014430757,106.20778282823
DAPK3 ,37.5992731444088,40.508928399988,32.6679373432818,26.8211380490523,28.1483796622727,30.2917767911052,27.9604534558535,24.7886984380551
PSME3,186.484382485294,208.554237150912,242.444117112931,121.002276208396,156.56752793058,157.594076428917,152.33888378201,156.781010098022
FKBP1A ,483.266873583252,610.489956073387,608.637142888193,372.314147945525,387.063882801904,468.138602754509,317.184277797528,378.322564312511
KCNJ9,86.1847272263819,72.7846616828373,88.0397472056108,45.8038527222619,62.2875809572124,39.1867181092181,32.5651535335328,55.5135576096058
WWTR1,18.6492510167151,10.4150692456095,17.3084273626082,21.2459856619521,26.4291448593189,29.2535539012344,27.743354585782,26.0034230773623
FZD3,20.5086061255554,17.0877466354284,20.4268066253152,14.220591738349,14.8286078212274,10.9580891140468,14.2094228194303,14.2900174249547
EHMT2,163.105274674093,133.818816973927,135.671340597574,120.874236014923,106.866652188646,100.727192418203,88.8581773695481,93.8939866296305
SEC14L1,43.6749769051229,50.6919863766955,55.4518711088697,68.1115873293594,64.796457672608,72.6924226735479,65.1358494364242,61.120966477318
SEMA4F,106.775875546174,91.251310103573,91.3604306061618,73.4624039189977,77.2509107043403,78.3889755721528,75.9173985058388,75.3379601105927
COQ4,44.222450354715,50.0618470535853,47.5686972681956,34.7688220634068,37.7136413374824,38.3371506172571,34.9613355313264,39.8886688191392
ANXA3,17.0178078499996,15.0373548067497,16.2461563508019,23.8607470914201,25.7877851791148,30.4229978631713,36.7100022243591,20.0763387992124
STMN3,30.5949700152748,31.1179803972284,31.0112279792428,25.680095450035,26.2014438457828,24.6823406370814,22.8546719032354,25.0855215428958
INO80B ,20.3011774897821,29.0482186709972,24.8052527356859,19.8773909573143,15.1706479253018,12.5311807819313,13.4012741750456,15.8492778768859
ZNF292,73.6965431138889,133.197314121167,118.106684373842,200.527788914072,172.422650239266,245.84325214598,225.958253207219,151.083939693511
FAM49A,227.226937671271,175.32042180417,208.630410897466,94.8599829356997,134.019867081985,109.659604701193,102.980137520672,167.438750448783
EPAS1,374.57309459068,350.6912435498,507.124545586345,802.299241004468,602.088754490083,782.002193658795,607.188270464056,540.614419220038
ARF3,689.608737574118,749.841108240969,669.916844156884,481.779587202506,524.815621250801,416.421150904014,303.621777797528,483.725929048342
FXYD7,321.857637796775,488.108009149226,386.182077534046,269.182938640579,183.627256911729,87.2374452975203,146.707541816359,173.083872681218
UBE2M,282.15995978887,329.175320241805,316.080021395445,198.097617746529,222.883035396324,160.507053047717,168.160776339987,255.145432475814
ITPKA,239.531128227026,242.88815687619,278.971733623691,131.341150344815,207.844141085393,78.9347270300918,93.1589781066031,106.53433005662
PCDHGA3,67.8677275014125,75.9755808929698,97.8336482710949,54.4770086888522,46.6151862814679,64.1084110184272,48.8632286329953,53.0919558888335
DPP6,432.368267849942,414.291191386243,477.866855328585,333.465527797527,361.286592944003,328.134277797527,260.634277797527,322.936888141259
SLC39A8,16.4870954733548,19.3191878255387,22.8308218384033,29.0822698969145,24.6278146306095,30.5639269049336,27.322824910537,25.4169858147653
PTK2B,129.630155602082,124.100214082773,141.397156993189,82.4890742419718,93.582316857657,59.0005092878808,67.1513221414482,103.662868061465
EMX2,78.8683002588048,59.4562213148536,97.7344286365996,130.770354854472,162.67610657336,132.505857320042,222.651647573933,113.005342546521
ADD2,75.8380340806133,118.959280599969,110.458831247249,59.6395020032774,54.3915412970119,52.2264421299168,47.4884335258029,79.6658228719337
LRRFIP1,140.744754004375,148.434277798263,146.104009094717,273.756675413064,212.31975886415,233.542580895576,275.771584262192,166.280475543764
TUBG2,58.4266618089814,61.7940057383795,71.0926076209394,45.8076873297515,44.4273712829006,27.2617665695243,31.9967725088511,43.9075538343564
CDC42SE1,103.520564817043,92.0717308501569,114.278150171793,139.480435724755,127.721308887507,206.335944968096,163.197932181442,169.278117460769
BTG1,124.088519383212,83.8292306707937,90.938070199847,162.041072473076,133.944762606863,216.712656749629,200.682109457776,141.225573481539
TMEM59L,249.011249055995,436.699176235021,386.654984714212,259.940560281433,199.684742395692,161.710426028148,159.898379646963,196.681729608707
ERI3,132.734614271783,133.409277860514,144.974201270508,99.1155909391985,101.596801399775,60.081989000245,69.847307730586,93.7217736454088
HNRNPF,72.1866653512836,63.1265391112632,61.3307650445087,82.1579843223302,81.1207359534478,97.5484193686914,81.3659272781644,85.5905164327137
ZIC1,107.511704156348,71.7138833367338,103.920919036797,160.624788150936,141.213785672636,241.909954590178,288.044084526645,399.207907949131
PRKCB,600.034277797528,662.963247961102,784.347435982983,354.059277797528,542.177533775873,482.331853384076,464.197848752925,451.115120014855
DHRS11,42.5788371996152,98.2712866792306,80.4140244854169,38.1929884266887,32.7265267461803,31.1878527053151,32.7665398998656,42.8797171322053
DDN,1059.94677779753,1193.09310637757,1249.55092937921,944.329935812343,735.169375977275,881.338532613059,924.152295960779,890.675136505138
APLP2,600.627453417453,513.832271945524,617.093782246833,305.780214987869,366.009277797527,365.564229317408,313.527601126733,509.621190339994
C2CD2L,179.91188632855,187.163861868626,216.796777797527,127.724799436713,160.071515049187,126.265203582878,106.708774594577,149.259364783277
ABCA2,262.584869316214,217.219363772041,306.352174822413,188.060861602009,114.813256855638,138.159519142085,87.6921160323868,168.133689562543
MAP2,200.28499043682,160.699790097823,121.095205701978,60.3544364669571,110.321800290868,52.5022556715707,61.9330594708251,101.945548144066
ZSCAN18,566.009288228815,416.600957939327,505.627962444812,280.559840684738,324.917200860842,253.537352479867,186.38735496406,372.19423801999
PTPRN2,284.982247852093,282.164547972365,323.095715387029,217.846777797527,263.922209488506,198.143802549136,191.617521440086,213.734277797527
PTPRF,99.357062035794,107.614679164333,183.567538492562,71.9614917082197,81.5741926250938,62.9248798955167,73.2939425183845,80.9473587660031
TOLLIP,220.747863571505,226.495731303733,268.219351995432,113.931762017035,149.82177779799,89.5353029257163,92.0775051653867,191.527684010209
ZNF721,76.7878475031977,55.9883394112152,68.341457124593,158.964071399226,102.221909892535,133.746777852911,154.788885482942,82.2199974987961
ANXA2P2,162.670557624707,149.464500637626,141.897349528989,198.749853118585,252.953940251682,327.521604063716,212.44646868785,206.887562179223
RBP4,138.697213374893,150.492852525471,183.138802085328,55.1379674716575,82.7428649784018,66.1547985354105,42.854824327532,123.315110704176
NCDN,210.586384775384,212.621777797527,218.471777797527,151.204031442763,147.461806933232,87.3376575153155,79.2311997047844,134.784793932797
NAA16,56.9063491995721,49.2645557317083,48.2617196760287,72.4346116627656,62.7130180128847,68.4314415613384,72.5625561129334,60.5553096721788
HLA-C,233.815098674213,193.928717052863,241.615479700252,255.946777797528,339.284277797527,344.188512676199,311.949793901774,302.852010254942
DCN,80.7552184755747,63.2009912482613,86.2241717887977,152.207268675275,137.807483747725,396.354569604186,216.742036554866,135.471777832016
LYPLA1,23.4236834247321,29.9706819003794,28.4260333899228,41.4641562256732,31.5257942336901,42.1722173122254,43.3860866899759,36.5186728626278
CPE,487.957441295093,467.504747572987,510.459372667774,561.899941735275,602.953422204944,643.550395146332,717.317081636156,637.082142012507
LDOC1,657.159277797527,716.746777797527,632.046088024995,481.376227132841,532.859958493483,367.582114204359,337.197325728782,489.050458556646
PEX10,35.1938009984477,45.2498798922807,40.539465100672,33.1605128821709,29.6048747984545,30.3624697180112,30.601209701753,31.0231484013708
TPI1,1636.48200512416,1860.94470760797,1889.5122750026,1056.93106158924,1468.2997047008,1052.2733786301,939.484278594502,1406.00306514377
RASL10A,208.428981764062,263.812153864445,258.317146738998,157.041760770757,182.173424236566,110.02321669537,147.840946819695,178.399831329095
KCND2,38.9595694463514,47.558662253702,45.1321296587436,32.2334078449095,34.0449430355793,28.5631822690909,32.8792842200351,36.8348448952069
HRAS,159.358151549111,156.489423529908,169.405991983398,112.921395794391,145.621777799203,104.618220648501,90.2856763933269,96.7953966715891
DBP,111.061515679626,100.195415451071,115.166222500648,81.4284261130551,81.0918664229929,96.8638160600509,78.6701782940975,73.4694099827165
SYNJ1,113.083762514683,80.1928814455057,71.7206952272765,46.7403356333954,61.5997156740762,52.6562659843437,41.3357049028277,63.2295245733348
IL1R1,14.5073885089313,18.3622907836072,15.7259312625577,21.0264709707482,20.5068306366958,20.036059793669,25.1970074850637,25.1764287350433
CNTN1,216.848220252829,162.179495600703,172.638954293101,95.2610039105268,129.190052625257,84.9287473650517,109.217641862502,146.158861586591
SLC30A3,264.594631993426,280.531772816043,374.51393514825,135.537580301817,187.196509397179,117.226873590115,145.128751315341,246.460394275225
NIPSNAP1,183.171205025259,223.179582339079,200.809277797528,156.384277797585,132.314578007671,120.553287301859,157.11472583649,162.433353975766
RASAL1,193.568704662468,172.127282544685,232.159277797527,147.898472242372,128.115484699994,158.036829169652,139.397656365462,152.76430740177
ADCY2,43.2410975961007,50.16802882959,47.0223270485335,37.1701019549942,32.8658485138987,40.3488651298545,37.1615719893359,34.4770506974804
CISD1,194.841402995265,140.003652742167,125.439939213321,54.564711611329,103.567499893142,55.048193697851,64.4249837449883,106.121835602968
DUSP3,137.776498085747,139.368454138743,160.534277797543,76.7385768079731,110.59473619449,111.251731618193,89.1371961579876,112.522664019824
BCR,168.571496088344,198.86474394225,199.73082601287,154.28937842859,158.121777797561,134.410967010243,122.035493444818,131.65622988365
MGAT4B,70.321987768571,66.8270265329627,75.9843027023236,59.7769272376927,58.560607855186,52.9154467992192,51.9928060494768,45.7232261353005
CLIC1,108.311263071068,79.20147788938,97.269138237644,132.366300521918,133.537728501964,265.885706659869,174.846777797528,182.637124890243
TAOK2,35.3807996756362,30.5791265636816,33.5794261633973,27.4646277015675,28.1989635957142,25.5089377795798,24.0668457760014,26.1421610477134
KATNB1,48.1461559198129,49.3090907999656,66.5398263339268,25.9017042792643,43.1142310285666,20.6625317122286,18.2692120344418,31.8704409957841
TPD52L1,653.926067012816,324.070208859167,437.584277797528,695.066543584584,1294.36674137418,1047.43822586555,1460.29845941813,734.072188481697
DPYSL4,77.8117887116925,61.5137659299573,64.3144435376545,48.6146733135276,47.0398859972129,28.178333356637,46.2102423230244,41.894624389092
RBM10,264.683561316126,249.09305494441,242.547209094899,204.133909376002,223.44761299302,191.55403984518,189.142116073045,201.827023650577
FOXO3 ,149.446777798063,149.506360602299,166.592534744735,116.333500501688,105.932803891368,88.1552007670465,87.7739706424872,133.681227278632
BAG3,225.698165674927,89.5220370641461,103.74898060611,256.942085044426,222.721777797528,286.927505372857,255.096777797527,363.823993974487
TUBB4A,894.66055790971,1709.14052779753,1391.66742475697,914.996777797528,315.909277797528,635.594282490487,472.433871935305,536.944490696167
GOLGA8A ,81.318000387244,83.219405561115,109.654019163251,66.8334953424966,51.6216014075409,57.0681536494639,41.824349353459,69.3040857506384
PRKAR1B,267.528231284163,369.421777797527,348.802760287207,184.256860519688,252.422250070659,132.578577500455,140.229279293035,219.661862432636
PRKCG,48.811802577113,64.8381678899604,57.152629897919,41.3152263231506,44.9439502872721,43.7818205839762,38.2175310035175,44.7169991825161
C1orf115,637.046777797529,713.587794550752,890.761924968194,490.959918476781,516.885361530266,265.62662413248,340.484924387646,474.329669456738
ACACB,77.9960357069663,75.7843025358046,62.2238681363937,108.923789531779,106.060398402498,91.2705673719211,94.9691985248465,85.5433741156027
RAB6A ,92.7608627275618,66.9584371022166,55.7102403249932,27.5547320443773,46.7196910445124,38.0257286486655,27.6043207390773,50.1153431375775
SCAMP1,133.096777864661,147.6439403475,143.012917399293,125.198655023267,107.424609571259,95.9931957782104,107.991832849458,90.0314459000847
CACNB3,319.043483662851,369.545722201067,366.402617015814,297.246304708171,291.502085070118,239.65023180806,224.440858373733,233.031589611053
VIPR1,178.467801485735,203.681816842749,212.41703598799,162.265031086214,161.480522564448,122.913712118182,142.519149020472,148.970548759551
CYB561,89.8526870255501,92.8528621768471,94.9992364854597,72.3228382931056,84.0049512311068,66.4111618961001,66.9560828853113,72.5702299124024
TPR,56.2934655660002,150.557513914336,94.610253109131,170.570015085271,176.908700048293,201.446777797527,196.17757420452,172.914768837795
ABCG4,104.27582064843,100.524682193433,88.4793186348922,83.3522263245691,74.9314601943881,58.6019500419696,70.3770817828688,71.4784605228813
PKNOX2,206.739901026873,262.395767152859,226.38948532976,167.013975977965,201.971777797528,165.701052416085,172.780583875935,168.980939998908
SPIN1,71.7024558363944,84.2768216617853,78.7467718044101,58.7797367020448,62.8731402026648,62.5051903391314,67.8145184232899,58.7267905847788
TUBG1,76.8829898607915,62.6410489780517,69.3512493959051,47.8524432159886,43.406478472867,34.4252810094006,27.0352326367945,53.6515920363164
TTF1,62.4189746635764,73.1927530637739,75.972025514317,92.6572892278942,115.002922733645,94.4628389626645,101.871348668934,81.7376652414686
LOC101927673 ,1257.61811510013,1556.23677341752,1607.90703538832,1049.29558569046,1096.13922659385,656.120808526224,657.966660446284,981.601910421487
TRIOBP,85.0072035255124,87.0117863534672,101.105348462424,121.673281929237,114.862467989954,120.816153160918,128.934278008746,103.414971505989
RGS10,44.1696655357922,44.7390256887272,39.5261318948262,52.831510693865,48.7638037328074,55.0226334136234,54.1610666491857,53.4498261787926
OTUD4,117.486299191713,87.5681301091454,117.030812825392,156.528482198023,139.520426003009,175.613329358709,143.911001957702,134.196160423781
PHLDA1,25.6776022131446,21.9699215061504,20.9171313549602,26.1551432305226,30.6344005827337,30.0694459615366,31.5828330878207,35.5212570025537
TBC1D10B,187.323545826257,227.445906782649,225.071777797528,174.301948226305,175.495443509518,166.355437987335,166.810336021218,160.354689965276
MEA1,466.958733936959,472.085671473764,475.045925234443,355.358942841075,433.531866263943,328.122664417638,351.158249460566,366.734888570327
PCSK1N,718.313534619344,934.632551612158,915.541994393942,620.266778003799,568.108104131829,328.255385550031,288.376273294156,484.146892561791
SURF1,234.662239300531,233.538768700363,291.139858701034,330.721134233541,568.434942270612,403.344703755895,484.422474460438,327.378322308605
PTPN12,55.9739913058628,40.5366370587462,52.1125934063226,64.6794012679036,59.1909405060189,70.3751688632615,70.201134797972,73.9570018985146
GPR176,48.0549366401678,57.7569136061493,51.7317032913192,36.1234798301712,39.395764528076,34.1637393908794,34.6982984565526,47.3625792142831
MAPRE2,424.021580130183,328.704894189159,419.234464076659,218.808480250922,223.43478888559,186.270363028569,144.949799747745,331.322616583018
HN1,222.375946376714,180.463349400651,207.999390800506,94.8724842029141,160.035356005915,121.294976709661,105.98986188927,159.508561355914
YBX3,99.3177605886116,108.820428114114,96.3629930668108,164.209277797532,147.613619217896,364.709277797528,166.855208812487,257.593656691862
YWHAZ,1114.43714082574,1247.51939611434,1369.63610773433,521.4727860603,780.242782421318,661.440641939005,454.442906609394,1038.41906946964
LY6E,312.567404668309,351.93779539178,348.052786740299,235.88747977568,295.957141586331,212.181438306667,171.485157206752,229.606470565176
NGFR,30.4630162446666,34.482134271131,28.6170539384291,48.0195737249247,42.6687568201438,49.5882860611556,40.1009891726174,35.5147260961062
TMEM259,56.285976942635,52.2320305601824,52.0527596288292,44.8250847608935,40.4620049390448,46.7615744479106,36.4442701203354,40.6645248392289
USP11,1129.70622130944,1266.37553001079,1388.47107508913,649.956294215278,940.600949344125,551.864408829283,489.790672822576,970.169994852322
CALCOCO1,284.16991576013,259.075661321595,287.212672043347,247.232106423349,216.727180420859,216.665254114039,205.384277797528,224.588249500798
CACNG3,300.016399963202,456.466471922049,440.746236413091,219.108080255799,264.998956838744,119.668332441302,133.441981872205,247.452632088813
MT1X,1023.64582083254,277.807749994794,520.446709140739,862.840189751844,1696.38020579918,1807.00690203924,1732.28209238175,1384.91442568139
ATXN7,20.3617105747172,18.9651628320285,23.8509391186111,30.4202229179557,27.2804546685321,35.8652960385185,31.9563929468312,24.3228516040753
NRSN2,223.346899175066,281.886971119987,256.998477350497,227.99336124982,112.317433557086,155.94604567796,110.965969720226,116.218559330025
ASB13,190.317811574234,183.02336757955,174.205196930519,134.91019899937,158.937972860553,107.489275125506,118.997824007356,143.268722387124
SPTAN1,1287.07784551435,1494.38736784932,1397.89673469135,969.032061690789,835.777378754591,456.702037009383,459.716071874827,917.154974128314
ARHGDIA,758.878033881851,1051.18910265305,1095.67979658194,777.90254823312,638.176552360487,702.337863669263,554.909277797527,592.150571826012
RPL18P10 ,30.310753262116,34.4611657496139,31.2323711300413,39.1619193990082,38.8481523152135,40.7416514397921,42.0452042326219,36.5828035983344
BARD1,38.7037756495935,41.14405370491,45.2876808331395,51.0008944660466,48.3137528444378,50.8994515851618,52.6557483242227,53.0373384856775
MED13L,98.0970783751231,110.450751868454,108.579061894012,126.786674940628,129.855361624381,138.886375614771,156.821777797578,125.835659786898
PRKCSH,105.061175518957,107.13432392319,154.172139056363,81.9938662614502,66.408286441056,55.7174788777669,37.134926657341,81.0931669026194
ARHGEF11,93.3299776462831,74.7693203527765,86.5638536061582,53.0971688395822,69.3902436114748,45.1682862560261,46.489967970946,67.7978919883697
NGLY1,23.0897688573264,30.3593810503633,24.3399986118263,34.826195457486,30.5606209297057,33.8878652050796,33.8566597434612,34.6274843309264
WBP11,175.833134813751,181.437692268394,180.378869358251,98.1692474880755,143.168784933822,139.743921682967,117.077402348124,144.958863462242
HPCAL4,349.621797641228,364.378136590203,349.773502353072,109.446804801744,211.685758815468,76.3985130654078,118.817625425981,267.746056286448
SNRNP40,184.862034431721,160.072658742573,170.567182356182,132.647381346242,127.719101868369,146.407284265774,134.613340361973,147.745255697376
RP4-595K12.1,152.094107751968,127.059810875822,129.18120019631,153.915426693609,169.211487250584,181.374546787148,186.784277797528,194.476111237575
RHOQ,310.365849815557,336.536609059806,282.798417556572,512.584567149057,439.957393603908,539.861663153002,788.184189307087,386.402334535035
HLA-J,101.066813081576,111.325508234322,107.955881133901,137.788093205931,144.631836774548,181.945121397628,135.676076675428,126.686746332246
SCIN,23.1680340897548,22.2309557784722,21.1458385689797,26.6238025334423,25.3481366709717,28.803013134948,27.1998549467991,26.5685958015979
PCDHGA10 ,88.498751169524,95.0223494895889,154.420074239356,66.4553938296263,46.0149878716815,82.5216928872812,55.877666225313,66.1117320730149
SDAD1,136.930602609035,156.683240236189,153.553860298796,115.171784903697,130.255927704623,106.53433005662,99.5834111361435,122.036428959521
GAA,135.789952863093,117.567265851018,125.441492940561,100.604472865192,101.587613257298,109.018502838485,101.747618485707,105.214372469349
ZCCHC24,564.342231617469,468.770044932864,647.284848525153,854.913923007806,644.894612035628,1055.42219968466,886.485888635065,786.914428168655
ASS1,194.051308324632,267.632858386717,318.409131762966,166.261109022989,170.28843201885,149.00498769916,137.591624182026,204.953628459184
SIK3,117.992118121145,84.7229573736417,118.115441507472,62.9251502539785,76.3934927363259,86.7852454092782,75.1344725945241,72.3664971300012
TNXA ,107.148070132273,122.119186349108,99.0706222271873,163.652716998784,149.910712226092,132.900056063288,152.296091171293,126.07999924677
SLC5A3,281.687821868837,174.896777797528,164.884277797531,359.976266316432,546.928472113461,333.303752877713,425.464005301176,263.414220644652
ATP6V0A1,360.913120540991,414.507872144417,429.161257416684,177.067850606134,296.9983606561,219.570609394262,142.258136830686,303.055125626984
ARFRP1,49.8229526931269,43.391797957309,50.2703721541243,42.551480206535,36.5294552595965,37.6717595398477,36.5686818922877,32.8812820861376
NLK,121.923092444833,117.184282084015,133.371777860514,52.5491087990243,82.433579949403,45.3548504672457,50.7528454039962,106.569392361236
TUBB4B,1783.66552779753,1846.65612103741,2004.60927236547,1026.38741209766,999.961267472071,762.570595961668,658.12788438643,1696.80812400994
DDX10,155.204724914805,163.644605997369,156.821777797578,108.091011090835,115.962568449359,109.783194079171,95.909751903302,148.292349018863
PCBP2,27.3500769102893,33.4323959030009,28.7963537566826,41.5920467604739,34.7720725007963,36.7787010321359,45.6223127925932,38.606340630244
CEP68,83.1424882263108,74.1248227982398,65.8084746586152,54.2326705631493,66.7803388303337,51.8082605125981,50.855208377306,55.0876592959195
GRIA1,154.308783392495,130.871777926035,151.116418513884,85.6443083100972,124.321549151263,59.5364715682489,66.6167257528864,97.4225624630674
ENTPD1,79.6567271246414,77.7733302331534,73.3223484359822,93.1351015827851,105.708222737594,111.909293401044,94.6264058479977,87.4115462074417
C16orf58,76.5611683104597,91.5437737758521,100.601263750714,71.3113218931439,63.0829234926578,56.608096155104,51.7954433681198,73.5205959065986
EHBP1L1,30.9627630576898,30.8123363434203,30.815739091257,24.3687540468103,27.5547320443773,26.6688267046083,24.1297552886377,24.62599684358
SYNJ2BP ,21.0334008029333,19.9222872957746,20.3865189407169,23.4320157263047,26.2248484861089,27.4886945386282,23.5785091286334,24.9272469961997
C3orf62 ,349.2158037251,334.457998557106,370.066285586359,299.592853012351,300.550062852839,268.801835900734,298.05937655512,272.604275764762
FAM127A,2128.09643469795,1974.46864849124,2228.55115409562,1423.26534383712,1779.09677779753,1189.55036568466,1092.70444482935,1667.04868919964
PRPS1,282.537307698785,249.032403092437,243.744331861931,161.168531537688,212.461673644543,158.144197309693,154.413937891419,223.440379367611
EIF4EBP2,103.756904430961,106.343671797576,114.348507977544,134.659277841044,125.50946445046,131.660157485096,136.689428999317,124.366742939786
PRRC2C,33.051143686623,66.3597395567292,38.4403357494199,68.9783396013734,65.0788411137465,84.0491180096655,89.0128216346199,69.1836759810003
NCOR1,221.877615622132,185.264122329347,180.781843528605,144.511512904824,164.005870738571,156.615127843506,161.096737307732,148.806017284742
ZNF665,74.0027955337767,70.8443276989284,80.0339330081354,123.461360647872,98.2114464749804,110.451278883354,111.830660899864,81.328239035386
PTPRN,178.067436444706,224.615505833535,248.253204377484,172.493765502307,142.267280193467,80.3713417223065,99.665452811294,127.681923903989
PRPF6,66.7787174761934,65.5374093943452,65.7678862983254,49.8256025162776,54.0150787316593,55.9013385677265,52.5914008305337,59.1627211657839
TTC3 ,140.553029148947,110.153747568703,130.257330683086,61.4787428337723,95.1353859919557,70.7847614531976,63.2572092253548,107.692517857066
PCDH8,134.480754069647,105.240598193537,111.558709513681,52.3023461120845,100.703541985299,32.8647430564459,50.2049270187881,63.180108569933
